year,outcode,property_type,n_i,avg_price,sd,threshold
2014.0,CM20,F,123,136014.23577235773,47968.587617157755,118300.0
2014.0,CM20,O,7,486714.28571428574,367113.3858840319,350400.0
2014.0,CM20,S,47,279587.12765957444,51464.82193170019,25e4
2014.0,CM20,T,159,216162.7106918239,64356.994783582,183780.0
2014.0,CM21,D,49,541980.612244898,286225.67615292774,387e3
2014.0,CM21,F,89,170306.40449438203,64628.677642802286,135e3
2014.0,CM21,S,45,342076.77777777775,91689.24725766249,301e3
2014.0,CM21,T,57,267748.94736842107,87132.35647225373,224986.0
2014.0,CM22,D,120,510490.80833333335,236769.0180852363,382750.0
2014.0,CM22,F,6,183332.5,118519.12646277815,124997.5
2014.0,CM22,O,3,393e3,89145.94774862175,344400.0
2014.0,CM22,S,54,307336.01851851854,87681.22101272695,264500.0
2014.0,CM22,T,43,261381.27906976745,116086.85315362261,212300.0
2014.0,CM23,D,254,511620.17322834645,227736.32827365678,380900.0
2014.0,CM23,F,181,183491.79558011048,86887.17816294354,145e3
2014.0,CM23,O,6,1948192.6666666667,3706183.8819360635,357500.0
2014.0,CM23,S,157,320910.974522293,97675.37796019024,267400.0
2014.0,CM23,T,194,251058.82474226804,60811.04593254043,23e4
2014.0,CM24,D,53,442385.4716981132,154482.40081573196,35e4
2014.0,CM24,F,23,186455.60869565216,47555.25388118076,155600.0
2014.0,CM24,O,1,261e3,NA,261e3
2014.0,CM24,S,47,336715.40425531915,125108.64032592866,249500.0
2014.0,CM24,T,52,272529.82692307694,80253.4762755034,230421.19999999995
2014.0,CM3,D,494,412162.1821862348,202658.41852619086,29e4
2014.0,CM3,F,96,139512.8125,50899.428374478666,119500.0
2014.0,CM3,O,7,533321.4285714285,696663.5772601811,27e4
2014.0,CM3,S,219,258839.56621004565,76956.3651558403,22e4
2014.0,CM3,T,193,203270.69948186527,64664.45573265802,176900.0
2014.0,CM4,D,83,762062.7108433734,337908.2773261843,544500.0
2014.0,CM4,F,25,199498.0,88914.12697091504,151600.0
2014.0,CM4,O,2,446e4,3450681.092190352,3484e3
2014.0,CM4,S,49,400983.36734693876,111490.83847071878,329400.0
2014.0,CM4,T,27,361221.85185185185,160895.1630909212,275200.0
2014.0,CM5,D,64,640061.71875,366234.8815604573,454500.0
2014.0,CM5,F,41,189084.0243902439,62219.82763978368,162500.0
2014.0,CM5,O,1,24e4,NA,24e4
2014.0,CM5,S,71,335489.94366197183,107479.14247423444,28e4
2014.0,CM5,T,33,289861.9696969697,97565.12629344208,237800.0
2014.0,CM6,D,249,470086.6626506024,241182.8566328446,345800.0
2014.0,CM6,F,79,155213.2658227848,70169.58847087549,118200.0
2014.0,CM6,O,7,1231267.857142857,1320697.8947948227,109350.0
2014.0,CM6,S,137,286321.9708029197,79324.59238776105,245e3
2014.0,CM6,T,139,255851.1510791367,80224.03178273335,228100.0
2014.0,CM7,D,245,325295.5469387755,130202.31659888408,25e4
2014.0,CM7,F,185,123774.43243243243,35041.44913414228,105e3
2014.0,CM7,O,11,947949.9090909091,1557568.0939594554,228e3
2014.0,CM7,S,253,214879.22924901187,60067.000866978444,185e3
2014.0,CM7,T,292,194260.65068493152,59735.364063928406,165e3
2014.0,CM77,D,124,389037.4919354839,155294.7961438427,31e4
2014.0,CM77,F,20,134622.0,18825.717110825874,125e3
2014.0,CM77,S,92,250965.58695652173,60025.817556648086,220900.0
2014.0,CM77,T,57,210929.2105263158,57766.79015963881,184500.0
2014.0,CM8,D,107,409800.3644859813,289665.23524297134,279e3
2014.0,CM8,F,152,126916.05263157895,28084.255226013385,115e3
2014.0,CM8,O,16,775912.0625,1005165.8534957946,241e3
2014.0,CM8,S,149,222441.73154362416,54073.82996680368,194400.0
2014.0,CM8,T,288,187377.06597222222,41906.92848696575,166099.99999999997
2014.0,CM9,D,194,390234.13402061857,286475.86499653966,294250.0
2014.0,CM9,F,49,147193.4693877551,41281.02772718462,125e3
2014.0,CM9,O,6,382666.6666666667,343034.4977792564,232500.0
2014.0,CM9,S,146,227358.10273972602,52092.03481316102,205e3
2014.0,CM9,T,158,190781.29746835443,53660.65552164695,168e3
2014.0,CO1,D,64,255009.171875,77048.62337831741,218295.49999999997
2014.0,CO1,F,160,124599.56875,52499.2982954749,101750.69999999998
2014.0,CO1,O,13,391146.1538461539,383011.98113415163,153e3
2014.0,CO1,S,77,194372.64935064936,53777.34155580431,165800.0
2014.0,CO1,T,200,169116.43,55433.77475586084,139396.5
2014.0,CO10,D,350,361395.1828571429,236292.66659242514,25e4
2014.0,CO10,F,57,108266.57894736843,31801.958148913778,88200.0
2014.0,CO10,O,12,329e3,566296.7821333135,98e3
2014.0,CO10,S,210,214443.6476190476,96157.70327761801,165e3
2014.0,CO10,T,342,181122.52339181287,70740.08060530403,142500.0
2014.0,CO11,D,97,287623.1443298969,98949.79138042156,221800.0
2014.0,CO11,F,29,139220.6896551724,43197.69445989272,118e3
2014.0,CO11,O,3,126666.66666666667,63508.52961085883,9e4
2014.0,CO11,S,80,196746.0625,53155.47905534894,17e4
2014.0,CO11,T,44,190101.93181818182,92855.48823629056,145450.0
2014.0,CO12,D,142,207019.2605633803,52732.91023608585,175e3
2014.0,CO12,F,70,91384.57142857143,30736.206117221613,79396.5
2014.0,CO12,O,2,13e4,0.0,13e4
2014.0,CO12,S,120,145937.33333333334,37181.297689445266,129400.0
2014.0,CO12,T,170,121687.91176470589,36117.404279865485,102350.0
2014.0,CO13,D,214,290569.8598130841,120959.14990311988,219850.0
2014.0,CO13,F,78,187139.7435897436,92355.31905837887,135200.0
2014.0,CO13,O,2,196e3,50911.68824543142,181600.0
2014.0,CO13,S,110,187336.0,78453.27024016365,154696.5
2014.0,CO13,T,27,176574.03703703705,65529.94177677718,154400.0
2014.0,CO14,D,81,211751.72839506174,87671.62656099352,17e4
2014.0,CO14,F,30,98291.66666666667,38516.794553073574,71700.0
2014.0,CO14,O,1,107e3,NA,107e3
2014.0,CO14,S,52,160839.32692307694,32085.633001801903,150600.0
2014.0,CO14,T,26,135903.65384615384,23206.99780487309,125e3
2014.0,CO15,D,460,187407.65217391305,76462.86606521546,154767.5
2014.0,CO15,F,216,96916.5925925926,44127.49323758657,73250.0
2014.0,CO15,O,10,494448.1,682415.6682955126,196750.0
2014.0,CO15,S,349,149208.20916905443,32091.845085527213,132500.0
2014.0,CO15,T,111,128892.74774774775,56329.295134377375,11e4
2014.0,CO16,D,293,212987.21843003412,96688.57229011123,169998.0
2014.0,CO16,F,22,83525.90909090909,16404.885860211893,77550.0
2014.0,CO16,O,2,285500.0,276478.7514439401,207300.00000000003
2014.0,CO16,S,167,151527.92215568863,37640.588187278176,134999.0
2014.0,CO16,T,84,137314.70238095237,37303.66578413511,116700.0
2014.0,CO2,D,158,270871.7088607595,110167.46887504988,219995.5
2014.0,CO2,F,266,137025.18421052632,37457.04444142242,117750.0
2014.0,CO2,O,8,797006.625,763946.8725411544,230500.0
2014.0,CO2,S,200,194558.395,89149.70178576843,165e3
2014.0,CO2,T,387,171994.13178294574,34569.3357587882,153900.0
2014.0,CO3,D,217,327786.7834101383,155239.92341415738,247e3
2014.0,CO3,F,105,144723.19047619047,62556.74978232768,120196.00000000001
2014.0,CO3,O,7,1657857.142857143,2817343.9281571233,392e3
2014.0,CO3,S,179,243783.01675977654,95339.73898869402,2e5
2014.0,CO3,T,129,195017.28682170543,70976.58967280094,16e4
2014.0,CO4,D,216,315368.8425925926,179700.560526499,24e4
2014.0,CO4,F,191,116617.8167539267,34593.16767776599,99950.0
2014.0,CO4,O,10,3063750.0,4366042.775086942,204999.99999999997
2014.0,CO4,S,202,194548.46534653465,40840.17040887752,172e3
2014.0,CO4,T,293,178979.96245733788,49188.88597325295,148e3
2014.0,CO5,D,296,353634.9797297297,172333.20758960422,27e4
2014.0,CO5,F,48,138473.75,48789.99820659968,119775.0
2014.0,CO5,O,3,147e3,111829.11070021079,83500.0
2014.0,CO5,S,155,226845.67741935485,55704.34002909543,197500.0
2014.0,CO5,T,77,207275.77922077922,60312.86482335767,171800.0
2014.0,CO6,D,198,409329.18686868687,236005.40467892986,275500.0
2014.0,CO6,F,47,122445.53191489361,55011.70095133163,97500.0
2014.0,CO6,O,6,2513514.8333333335,5357038.940500635,188900.0
2014.0,CO6,S,116,232795.2844827586,59430.02818057932,195300.0
2014.0,CO6,T,101,204524.65346534652,60618.42283191401,17e4
2014.0,CO7,D,273,356468.12454212457,226980.88110923386,245e3
2014.0,CO7,F,36,166158.19444444444,98021.6228489028,112997.5
2014.0,CO7,O,7,197142.85714285713,117622.88407084251,139600.0
2014.0,CO7,S,231,200449.9134199134,68977.03525365364,165100.0
2014.0,CO7,T,118,184526.16101694916,124618.91621375176,138050.0
2014.0,CO8,D,28,374196.4285714286,120818.68411473834,305500.0
2014.0,CO8,F,1,145e3,NA,145e3
2014.0,CO8,O,1,237e3,NA,237e3
2014.0,CO8,S,17,236205.88235294117,55503.67634882661,2e5
2014.0,CO8,T,14,211982.14285714287,53812.39350795451,180800.0
2014.0,CO9,D,129,381217.31782945734,172062.0794874985,283200.0
2014.0,CO9,F,53,151863.11320754717,78868.30422771983,93300.0
2014.0,CO9,O,2,234997.5,7074.603345771408,232996.5
2014.0,CO9,S,155,207620.87741935483,61922.436756070514,177e3
2014.0,CO9,T,152,174770.36184210525,48967.48658911298,150950.0
2014.0,CR0,D,103,505733.1359223301,190105.21630052035,413e3
2014.0,CR0,F,1229,211631.03986981287,68065.7140613632,175e3
2014.0,CR0,O,25,2935996.68,4860875.98930581,345500.0
2014.0,CR0,S,445,343453.36853932583,97111.29613890598,275e3
2014.0,CR0,T,739,278055.6644113667,66048.83358975717,245e3
2014.0,CR2,D,157,566339.1464968153,206512.10483739068,456e3
2014.0,CR2,F,454,229659.99779735683,69552.9666726985,195e3
2014.0,CR2,O,7,627726.0,482105.6494158378,304865.5999999999
2014.0,CR2,S,234,387941.5128205128,101457.65198928045,337649.99999999994
2014.0,CR2,T,156,293501.3717948718,50323.78952372941,268500.0
2014.0,CR3,D,181,616666.1767955801,272554.0522454047,45e4
2014.0,CR3,F,263,192065.39543726237,54759.50673135536,173e3
2014.0,CR3,O,6,1042458.3333333334,1391762.7888460974,274e3
2014.0,CR3,S,144,326103.6111111111,79763.25228130473,285e3
2014.0,CR3,T,115,322306.5565217391,93933.52934820653,266700.0
2014.0,CR4,D,15,469866.6666666667,128539.52514230603,476e3
2014.0,CR4,F,303,196799.7293729373,59696.41157146129,165e3
2014.0,CR4,O,5,593620.0,289843.0126810029,382800.0
2014.0,CR4,S,69,332214.347826087,62660.047413386346,302e3
2014.0,CR4,T,353,325763.65439093485,81161.89290512339,28e4
2014.0,CR5,D,139,616819.6618705036,275086.46944521664,452e3
2014.0,CR5,F,100,193632.65,83058.23873004326,163500.0
2014.0,CR5,O,4,402850.0,243215.59023494637,454139.99999999994
2014.0,CR5,S,157,374196.0127388535,65622.49283269235,334800.0
2014.0,CR5,T,106,320321.91509433964,99676.31865948405,273e3
2014.0,CR6,D,85,745242.3411764706,396678.8264394987,495e3
2014.0,CR6,F,53,219674.5283018868,69769.15619400326,186200.0
2014.0,CR6,S,51,362212.4705882353,77989.65741362194,328e3
2014.0,CR6,T,23,384326.0869565217,132145.9771939258,305700.0
2014.0,CR7,D,8,287493.75,96573.9924968711,25e4
2014.0,CR7,F,211,169215.16113744077,38525.25924022175,15e4
2014.0,CR7,O,7,1207714.2857142857,1741249.0453967918,11e4
2014.0,CR7,S,55,348029.9090909091,108707.34398208674,281e3
2014.0,CR7,T,277,270995.5270758123,56723.01598522698,249950.0
2014.0,CR8,D,202,637025.5544554455,252022.90221099998,499965.0
2014.0,CR8,F,201,223481.6815920398,70559.1574842565,185e3
2014.0,CR8,O,7,5392500.0,12509617.257001378,97600.0
2014.0,CR8,S,122,412496.1639344262,107454.40197878136,350600.0
2014.0,CR8,T,67,320734.98507462686,93099.2748877293,279800.0
2014.0,CR9,O,7,6899505.142857143,10771209.042653404,1034999.9999999999
2014.0,CT1,D,50,407440.3,184977.871054919,29e4
2014.0,CT1,F,226,183256.12831858406,61412.25658295033,153750.0
2014.0,CT1,O,15,1522928.4,1906180.6906526762,322e3
2014.0,CT1,S,107,253947.0093457944,75626.94763654466,205e3
2014.0,CT1,T,191,231736.21465968585,80963.38257489905,192500.0
2014.0,CT10,D,205,340985.5268292683,122728.19238289962,273e3
2014.0,CT10,F,149,195700.95302013424,140798.52834354213,13e4
2014.0,CT10,O,9,2535177.777777778,5614515.978643613,145680.0
2014.0,CT10,S,157,223327.83439490446,64301.3214918683,186400.0
2014.0,CT10,T,76,186466.90789473685,70095.44082638141,155e3
2014.0,CT11,D,65,266160.75384615385,91685.93384688822,21e4
2014.0,CT11,F,126,113847.77777777778,85195.80290600132,84e3
2014.0,CT11,O,13,375346.1538461539,235938.6735834286,234e3
2014.0,CT11,S,134,201085.59701492538,69106.981375465,167450.0
2014.0,CT11,T,297,168913.8686868687,71784.34914465135,13e4
2014.0,CT12,D,73,252052.38356164383,84225.43915911204,211500.0
2014.0,CT12,F,29,99618.62068965517,20231.34899007301,85400.0
2014.0,CT12,O,1,232500.0,NA,232500.0
2014.0,CT12,S,134,169634.4552238806,42748.79573638904,144925.0
2014.0,CT12,T,83,147047.8313253012,29505.643374974923,13e4
2014.0,CT13,D,39,375756.41025641025,130814.99953202652,287e3
2014.0,CT13,F,21,162916.66666666666,57586.25125264999,117e3
2014.0,CT13,O,2,115e3,120208.15280171308,81e3
2014.0,CT13,S,47,239476.06382978722,103164.72193586589,184800.0
2014.0,CT13,T,80,246958.4375,87528.4855571036,18e4
2014.0,CT14,D,170,341751.62941176473,183748.27775731403,25e4
2014.0,CT14,F,113,146054.33628318584,64502.604389226384,106900.0
2014.0,CT14,O,4,279998.5,454383.0395994845,63999.99999999999
2014.0,CT14,S,253,214858.16205533597,88296.98461411834,169170.0
2014.0,CT14,T,360,209746.52777777778,89967.48346998058,155e3
2014.0,CT15,D,105,375317.6380952381,223422.2747283512,25e4
2014.0,CT15,F,18,168760.77777777778,80133.93969037497,113975.0
2014.0,CT15,O,2,140710.0,74543.19687268585,119626.0
2014.0,CT15,S,69,207441.1739130435,91104.27516086694,172800.0
2014.0,CT15,T,41,195715.17073170733,82896.98556609353,152500.0
2014.0,CT16,D,63,276642.6984126984,122936.59299918101,226800.0
2014.0,CT16,F,98,114908.41836734694,54682.06963894493,82050.0
2014.0,CT16,O,5,255038.8,134166.41399843703,245552.00000000003
2014.0,CT16,S,82,176063.84146341463,42130.92272389899,155900.0
2014.0,CT16,T,135,140706.92592592593,42949.082631356265,12e4
2014.0,CT17,D,27,240605.55555555556,61994.217058673705,199560.0
2014.0,CT17,F,48,91080.3125,42657.02781147295,74e3
2014.0,CT17,O,3,201666.66666666666,98276.81991870378,180000.00000000003
2014.0,CT17,S,70,163282.05714285714,53181.91293682352,138e3
2014.0,CT17,T,212,123211.9103773585,36389.19313505544,102650.0
2014.0,CT18,D,152,309033.8486842105,137007.6973987716,246450.0
2014.0,CT18,F,15,146316.66666666666,62593.962701419274,129e3
2014.0,CT18,O,2,1665152.5,2105979.6619418003,1069491.5
2014.0,CT18,S,104,215807.45192307694,52490.82169883632,192900.0
2014.0,CT18,T,67,179737.76119402985,43619.158472177056,155e3
2014.0,CT19,D,42,288383.11904761905,120094.5804723891,224750.0
2014.0,CT19,F,68,115996.91176470589,34534.40408771507,95e3
2014.0,CT19,O,4,803250.0,984633.053477284,203499.99999999997
2014.0,CT19,S,123,202997.47967479675,54060.93816231214,171800.0
2014.0,CT19,T,298,149836.0067114094,36556.15975666534,128070.0
2014.0,CT2,D,67,416272.32835820894,215410.2542251531,304666.6
2014.0,CT2,F,127,202660.73228346457,63267.111429071534,162400.0
2014.0,CT2,O,2,1e6,141421.35623730952,96e4
2014.0,CT2,S,136,227330.24264705883,63095.16715888272,198e3
2014.0,CT2,T,138,237443.59420289856,80044.40067740483,190140.0
2014.0,CT20,D,68,412957.70588235295,160848.4106643752,3e5
2014.0,CT20,F,292,148449.60616438356,92279.34082735765,1e5
2014.0,CT20,O,9,400055.55555555556,413804.7882489735,154800.0
2014.0,CT20,S,62,229805.56451612903,121548.62203299021,172e3
2014.0,CT20,T,129,172498.66666666666,69160.11659969448,136200.0
2014.0,CT21,D,111,418812.0540540541,183187.41577024022,314995.0
2014.0,CT21,F,89,191175.48314606742,77834.56658620026,151200.0
2014.0,CT21,O,2,484150.0,375968.6755568873,377810.0
2014.0,CT21,S,96,230302.15625,72047.87942331392,185e3
2014.0,CT21,T,103,208025.73786407767,64630.546549245126,174200.0
2014.0,CT3,D,93,397359.03225806454,223312.1095735864,278800.0
2014.0,CT3,F,12,115e3,48260.6559123569,93e3
2014.0,CT3,O,6,253083.33333333334,150790.0582487674,158750.0
2014.0,CT3,S,94,201694.56382978722,74988.80129103128,162250.0
2014.0,CT3,T,94,209434.94680851063,65222.25379462828,162350.0
2014.0,CT4,D,123,430079.26829268294,269770.18588740035,298400.0
2014.0,CT4,F,21,159880.95238095237,47217.29152596133,132e3
2014.0,CT4,O,3,433166.6666666667,453056.3798616386,202200.00000000003
2014.0,CT4,S,72,277229.09722222225,100715.5334444018,22e4
2014.0,CT4,T,70,224698.42857142858,68123.53855655063,18e4
2014.0,CT5,D,305,365353.2819672131,139578.00040867718,284996.0
2014.0,CT5,F,166,185204.9939759036,82736.7577342118,145e3
2014.0,CT5,O,2,207500.0,137885.82233137678,168500.0
2014.0,CT5,S,240,253611.175,92865.66664800078,214998.5
2014.0,CT5,T,197,261252.3045685279,101411.3179975924,205e3
2014.0,CT6,D,327,269891.62079510704,82670.07484553399,230800.0
2014.0,CT6,F,156,121010.82692307692,50141.47759344277,99995.0
2014.0,CT6,O,3,347e3,351961.64563770295,154600.0
2014.0,CT6,S,254,200401.90551181103,34725.330265817305,182e3
2014.0,CT6,T,153,192014.50980392157,70374.34632248699,164800.0
2014.0,CT7,D,98,300921.32653061225,127522.10669921385,230495.5
2014.0,CT7,F,62,121193.06451612903,42073.6082472919,100350.0
2014.0,CT7,O,1,865e3,NA,865e3
2014.0,CT7,S,94,211164.18085106384,51440.65598253172,182e3
2014.0,CT7,T,55,182001.63636363635,46648.70485731967,163e3
2014.0,CT8,D,29,273939.4827586207,97678.80972080333,238200.0
2014.0,CT8,F,76,126511.98684210527,51657.94648531651,95e3
2014.0,CT8,O,3,206205.66666666666,173954.63746716653,144446.80000000002
2014.0,CT8,S,40,210548.75,76959.52273385716,167450.0
2014.0,CT8,T,75,187677.2,54235.53301460562,163200.0
2014.0,CT9,D,146,255368.32876712328,71692.72329151152,215e3
2014.0,CT9,F,262,101577.2213740458,56989.401836908066,68300.0
2014.0,CT9,O,11,334954.45454545453,349802.0150288913,12e4
2014.0,CT9,S,210,190428.84761904762,51060.25101925096,164396.5
2014.0,CT9,T,330,152261.65151515152,47886.42770065295,125700.0
2014.0,CV1,D,3,241650.0,88101.74515865165,196980.0
2014.0,CV1,F,105,106028.8,28381.166397874615,9e4
2014.0,CV1,O,12,1263705.75,1544214.1596931268,429e3
2014.0,CV1,S,15,137444.8,36551.694584910445,113990.0
2014.0,CV1,T,196,127045.58163265306,53797.34557028521,95500.0
2014.0,CV10,D,198,199797.74747474748,79801.16105001753,165e3
2014.0,CV10,F,49,111303.57142857143,45591.136862516025,92500.0
2014.0,CV10,O,11,1983426.0,3988416.9469446647,12e4
2014.0,CV10,S,305,135180.27213114753,35571.18347127929,12e4
2014.0,CV10,T,298,108393.43288590603,31005.06348378484,88500.0
2014.0,CV11,D,231,238232.05627705628,78495.77124717053,195e3
2014.0,CV11,F,45,96287.77777777778,53840.98552424744,65300.0
2014.0,CV11,O,12,982129.5833333334,1659266.9511515924,146500.0
2014.0,CV11,S,149,150348.91946308725,53209.08899758508,12e4
2014.0,CV11,T,179,106090.9497206704,25919.17338753232,9e4
2014.0,CV12,D,78,206824.5,60755.541161590045,170299.99999999997
2014.0,CV12,F,31,85851.6129032258,28490.801099860775,7e4
2014.0,CV12,O,3,335e3,151739.90905493518,249e3
2014.0,CV12,S,221,135955.814479638,34620.96590844351,12e4
2014.0,CV12,T,113,106913.18584070797,29946.1001519959,89950.0
2014.0,CV13,D,71,331069.5070422535,148261.63647695564,247500.0
2014.0,CV13,F,5,196e3,59568.23818109782,150800.0
2014.0,CV13,O,3,457664.0,305543.33684110997,316795.2
2014.0,CV13,S,66,189118.25757575757,76127.28963080609,155497.5
2014.0,CV13,T,42,204781.09523809524,144137.58806369686,138250.0
2014.0,CV2,D,48,194508.02083333334,59519.965716319915,168645.0
2014.0,CV2,F,72,77691.19444444444,15506.669157366614,69e3
2014.0,CV2,O,2,761500.0,297691.9548795365,677300.0
2014.0,CV2,S,194,134796.26288659795,34789.73631159072,116e3
2014.0,CV2,T,528,116652.39015151515,24952.444844056667,105e3
2014.0,CV21,D,160,245877.94375,72658.21678546305,206698.5
2014.0,CV21,F,87,98631.10344827586,33386.31880048044,89460.0
2014.0,CV21,O,8,1644375.0,1562359.5651175454,1072500.0
2014.0,CV21,S,208,179490.4375,54409.458134845234,154955.0
2014.0,CV21,T,319,132555.68652037618,41291.375447595,115e3
2014.0,CV22,D,245,310878.28571428574,101049.60119140812,25e4
2014.0,CV22,F,43,118025.58139534884,58855.94638818723,95e3
2014.0,CV22,O,1,335e3,NA,335e3
2014.0,CV22,S,225,180065.10666666666,57216.93633130285,151200.0
2014.0,CV22,T,133,165031.9097744361,58159.98605602698,125e3
2014.0,CV23,D,196,322414.55102040817,136714.04868820345,25e4
2014.0,CV23,F,22,129631.81818181818,41204.49740089794,115e3
2014.0,CV23,O,3,254e3,233726.33570053676,140800.0
2014.0,CV23,S,86,206741.56976744186,67459.43020574152,178250.0
2014.0,CV23,T,96,178412.34375,77312.84821715608,140500.0
2014.0,CV3,D,214,260161.83644859813,86144.40261836788,217800.00000000003
2014.0,CV3,F,173,93100.20809248555,28030.276187410145,76560.0
2014.0,CV3,O,4,5089215.5,9674570.81723565,265299.8
2014.0,CV3,S,399,193761.95488721805,67247.34777933435,159970.0
2014.0,CV3,T,399,136454.53634085212,36803.76598763256,115e3
2014.0,CV31,D,56,309487.35714285716,138901.53509269253,245e3
2014.0,CV31,F,135,204978.93333333332,124663.64853106783,135e3
2014.0,CV31,O,5,789050.0,302677.44795408857,59e4
