outcode,property_type,n_i,avg_price,sd,threshold
EC1A,T,2,1515e3,445477.2721475249,1389e3
EC1M,F,171,788721.6315789474,475188.78018708824,535e3
EC1M,O,22,6083795.909090909,9785114.632609544,184499.7
EC1M,T,4,2724250.0,1551796.4589468555,2677299.9999999995
EC1N,F,128,708750.546875,414713.40425661195,466000.00000000006
EC1N,O,23,4777019.347826087,8787595.08280879,129999.99999999997
EC1N,T,1,725e3,NA,725e3
EC1R,F,305,744275.5770491803,354758.97802491824,568400.0
EC1R,O,36,5025524.027777778,7036255.155236323,279250.0
EC1R,S,1,1887500.0,NA,1887500.0
EC1R,T,23,1867514.391304348,1057990.1226339384,1388e3
EC1V,D,1,73e4,NA,73e4
EC1V,F,1525,698355.3134426229,350517.14307171945,52e4
EC1V,O,59,3082457.2711864407,5559513.397751151,350999.9999999999
EC1V,T,29,1156361.896551724,666989.17082451,727800.0
EC1Y,D,1,495e4,NA,495e4
EC1Y,F,214,690733.2943925234,453255.24533122056,463400.0
EC1Y,O,12,16944116.0,22806247.858725283,1482e3
EC1Y,S,1,755e3,NA,755e3
EC1Y,T,2,1745e3,77781.74593052022,1723e3
EC2A,F,232,757195.9956896552,372343.4589543631,567340.0
EC2A,O,51,6716936.215686275,9917129.949342296,865e3
EC2A,T,3,1683333.3333333333,860716.755578357,124e4
EC2M,F,20,991704.95,799748.2968478911,514900.0
EC2M,O,19,8739078.631578946,11557366.401804196,151039.1999999999
EC2M,T,1,1475e3,NA,1475e3
EC2N,O,7,3464893.1428571427,6198896.708966805,175574.4
EC2N,S,1,72e5,NA,72e5
EC2P,O,2,82500.0,81317.27983645296,59500.00000000001
EC2R,F,2,412500.0,512652.41636024695,267500.0
EC2R,O,18,23713598.722222224,23655427.994949874,9214093.7
EC2V,F,2,25e4,70710.67811865476,23e4
EC2V,O,14,17318451.5,27115694.2960077,133900.0
EC2Y,F,752,876136.277925532,625956.1879719703,575e3
EC2Y,O,5,849400.0,756050.1306130434,451000.00000000006
EC2Y,T,2,127e4,558614.3571373726,1112e3
EC3A,F,5,623990.0,335701.6540024788,435990.0
EC3A,O,13,10612767.923076924,16876526.910270788,2164861.5999999987
EC3M,F,1,6e4,NA,6e4
EC3M,O,12,13223085.833333334,22710556.735785887,262502.8
EC3N,F,41,537893.9024390244,202101.910306138,415e3
EC3N,O,15,13827427.2,22265084.253742617,861000.0000000003
EC3R,F,58,748407.775862069,287628.66288659646,555e3
EC3R,O,18,15383196.5,28404328.153515484,107638.09999999989
EC3V,F,6,672483.3333333334,156896.14611795492,672500.0
EC3V,O,19,23395606.842105262,22782970.839334678,5489999.999999997
EC3V,T,1,81e5,NA,81e5
EC4A,F,157,994528.6751592357,676612.9565978657,694359.9999999999
EC4A,O,21,19344024.476190478,24833869.914708655,2925e3
EC4A,S,1,55e5,NA,55e5
EC4A,T,1,17e5,NA,17e5
EC4M,F,22,769019.0909090909,343304.00417482393,488660.0
EC4M,O,9,19060555.444444444,30393758.52910292,124e3
EC4N,O,16,21169170.0,25172688.826881718,2762500.0
EC4R,F,22,658015.9545454546,371553.4992498487,42e4
EC4R,O,11,26905803.818181816,26622260.062421963,594833.0
EC4R,T,1,521e3,NA,521e3
EC4V,F,117,796384.7094017094,616588.6172934198,475e3
EC4V,O,11,8002460.636363637,11945390.664336938,1e5
EC4V,T,1,1625e3,NA,1625e3
EC4Y,F,42,686364.1428571428,193302.79785145016,543e3
EC4Y,O,11,13224970.090909092,21995403.511438392,9e4
EC4Y,T,3,8155751.666666667,10728257.308156267,1995e3
EN1,D,40,631929.775,239680.11134389075,478050.0
EN1,F,1411,232025.73564847626,130903.91841011033,185e3
EN1,O,31,3536617.2258064514,6450480.917380231,24e4
EN1,S,504,440903.4246031746,140031.7544184788,365e3
EN1,T,1273,341252.64886095835,91251.86983745477,283e3
EN10,D,340,640347.5794117647,260676.99254610413,519998.5
EN10,F,545,183417.72110091744,80011.8029600763,152510.0
EN10,O,3,185598.33333333334,239974.1632099867,55077.00000000001
EN10,S,267,405161.1423220974,151709.2558997765,32e4
EN10,T,432,284439.0162037037,87102.61032877017,243150.0
EN11,D,192,478595.203125,205830.08631864935,38e4
EN11,F,592,175444.61317567568,48311.36456066066,151300.0
EN11,O,31,1328640.0,1527827.894888688,175e3
EN11,S,413,313689.7191283293,80251.88209953716,255e3
EN11,T,587,270279.73764906306,59191.75430063743,233699.99999999997
EN2,D,226,643436.2964601769,290616.6433221848,494e3
EN2,F,1165,270398.1081545064,126537.1128734129,207200.0
EN2,O,15,6434989.733333333,18580631.11238684,209000.00000000006
EN2,S,524,491056.5038167939,143069.27599596477,405e3
EN2,T,683,395833.34992679354,106869.18705646876,335600.0
EN3,D,60,370449.75,148749.37194405225,31e4
EN3,F,1107,175298.60794941284,49612.80686710974,147500.0
EN3,O,62,2459845.2419354836,7843760.208606951,213e3
EN3,S,408,312619.94362745096,162432.8331785995,260100.0
EN3,T,1323,287231.56009070296,65973.07612514749,246800.0
EN4,D,254,1169509.2559055118,818069.5605652857,670900.0
EN4,F,675,337134.1955555556,269387.956333468,23e4
EN4,O,22,627576.4090909091,522066.25099909806,199086.0
EN4,S,580,538736.2293103448,202310.06055570408,429815.0
EN4,T,360,451251.52777777775,123199.31285147018,376400.0
EN5,D,403,877482.3821339951,489455.04563422775,64e4
EN5,F,1115,275818.71210762335,92224.02739478665,228389.99999999997
EN5,O,46,2954609.217391304,8416711.30547089,265e3
EN5,S,797,554761.0075282309,175946.90842099057,45e4
EN5,T,617,445574.9270664506,165401.75654845525,359800.0
EN6,D,643,718662.7931570762,448709.91654535115,505999.99999999994
EN6,F,688,244589.65406976745,82596.12676284328,195e3
EN6,O,41,2649837.8780487804,5942155.188617759,208e3
EN6,S,880,414646.2465909091,104187.98038367693,356050.0
EN6,T,247,335565.6153846154,90320.41114467611,283e3
EN7,D,393,537720.2290076336,210223.26718386236,42e4
EN7,F,137,173614.1897810219,44458.945941160295,144400.0
EN7,O,7,432147.14285714284,515101.535191988,20405.999999999996
EN7,S,394,364129.71319796954,106574.66173197055,315e3
EN7,T,634,278222.5394321767,62829.6965440135,24e4
EN8,D,163,392978.5828220859,121646.02087801525,323600.0
EN8,F,1017,176621.80727630286,44869.559759310265,15e4
EN8,O,34,586017.4411764706,563519.0462087969,197529.6
EN8,S,608,308597.1595394737,72834.0322008094,259995.5
EN8,T,1129,269831.6023029229,61093.05934999102,238e3
EN9,D,264,531068.4924242424,241660.45502649396,4e5
EN9,F,506,175975.28260869565,58913.34355338172,145e3
EN9,O,40,568787.6,784045.9928696888,232e3
EN9,S,445,336219.98426966293,105410.01526596691,278200.0
EN9,T,632,265096.73575949366,72912.59811898743,225e3
EX1,D,341,348183.5337243402,141247.83102160686,284995.0
EX1,F,514,172105.87159533074,108565.0062624201,125e3
EX1,O,27,804790.8148148148,1059715.9738466586,132641.2
EX1,S,352,255684.86079545456,61000.572050565526,228935.0
EX1,T,885,220737.1254237288,73974.28409197186,184960.0
EX10,D,876,428668.9920091324,182491.3715188683,325e3
