year,outcode,property_type,n_i,avg_price,sd
2015.0,ST8,D,148,204065.75675675675,78426.37054979596
2015.0,ST8,F,11,99681.36363636363,89108.86779919575
2015.0,ST8,S,135,118593.25925925926,31904.889078850832
2015.0,ST8,T,77,127672.07792207792,54709.77890165096
2015.0,ST9,D,92,238954.89130434784,96434.68553748351
2015.0,ST9,F,4,183875.0,3172.14438511238
2015.0,ST9,O,1,1e6,NA
2015.0,ST9,S,80,170993.125,70635.90578674058
2015.0,ST9,T,11,162609.0909090909,85646.19611571146
2015.0,SW10,F,262,1015411.0458015268,617372.6925243116
2015.0,SW10,O,6,1498500.0,1078772.2187746586
2015.0,SW10,S,3,6393333.333333333,4268973.3348117005
2015.0,SW10,T,31,2987177.419354839,2106368.9869393217
2015.0,SW11,D,3,1116e3,370793.74320503307
2015.0,SW11,F,1039,625163.4841193456,650151.3387260025
2015.0,SW11,O,28,1507374.9642857143,2484836.274723227
2015.0,SW11,S,31,1509129.0322580645,619138.7966057091
2015.0,SW11,T,298,1242063.0939597315,558380.2463879436
2015.0,SW12,D,7,1058382.5714285714,450620.3659322915
2015.0,SW12,F,408,505483.42647058825,148404.74583358414
2015.0,SW12,O,9,1304704.2222222222,1941929.3476103721
2015.0,SW12,S,25,1492040.04,679851.1392185105
2015.0,SW12,T,167,1079782.3652694612,381425.6523434244
2015.0,SW13,D,11,3862727.272727273,1941972.4040731932
2015.0,SW13,F,83,658648.1807228916,288360.0239606962
2015.0,SW13,O,4,737655.0,508762.80927363393
2015.0,SW13,S,48,2279481.25,1065493.9449204928
2015.0,SW13,T,102,1345318.6274509805,806437.9746002201
2015.0,SW14,D,15,2847212.8,2333962.2989611216
2015.0,SW14,F,145,516490.71034482756,181793.8927475027
2015.0,SW14,O,3,288333.3333333333,173877.351409933
2015.0,SW14,S,44,1287239.2727272727,343943.8358599605
2015.0,SW14,T,115,958401.7739130434,240517.33311234505
2015.0,SW15,D,38,2080248.6842105263,1096210.412116833
2015.0,SW15,F,709,525980.4047954866,246181.8523955114
2015.0,SW15,O,10,1585544.4,1826087.7109706544
2015.0,SW15,S,39,1338743.5897435897,677107.2358492458
2015.0,SW15,T,196,941480.943877551,432554.05532463396
2015.0,SW16,D,37,805794.6756756756,359079.81222378626
2015.0,SW16,F,971,337835.4768280124,87969.195136673
2015.0,SW16,O,21,1221314.5714285714,1377238.7637439112
2015.0,SW16,S,154,638794.0194805195,254726.68219571642
2015.0,SW16,T,433,507732.54041570437,184259.90641964605
2015.0,SW17,D,4,1622500.0,1125177.763733358
2015.0,SW17,F,657,429842.01369863015,147253.7734044908
2015.0,SW17,O,12,1803666.5833333333,4363284.939792297
2015.0,SW17,S,34,1109412.3529411764,711266.5607852414
2015.0,SW17,T,400,712821.2975,317323.7620003169
2015.0,SW18,D,18,1965833.3333333333,1734400.4303911992
2015.0,SW18,F,1230,528303.4739837399,228964.22494054332
2015.0,SW18,O,40,824916.725,837082.5011571364
2015.0,SW18,S,43,1758860.465116279,936626.9606410967
2015.0,SW18,T,376,974501.0186170213,358892.87523179734
2015.0,SW19,D,57,2539361.8596491227,1561267.0646886167
2015.0,SW19,F,798,416727.9686716792,162341.26492588615
2015.0,SW19,O,41,2014052.780487805,3169234.5518705025
2015.0,SW19,S,145,1378871.7103448275,823327.341870566
2015.0,SW19,T,440,780399.8863636364,364501.8600639857
2015.0,SW1A,F,16,5909900.0,7097785.684751736
2015.0,SW1A,O,7,12535714.285714285,22105744.24378036
2015.0,SW1A,T,1,61e5,NA
2015.0,SW1E,F,82,1503843.280487805,1166141.6319736973
2015.0,SW1E,O,9,10580829.888888888,10229658.578409648
2015.0,SW1H,F,17,838247.0588235294,364574.32175697567
2015.0,SW1H,O,1,9999999.0,NA
2015.0,SW1H,T,2,10610875.0,11864014.35144319
2015.0,SW1P,F,301,1229933.4451827242,750149.3793269984
2015.0,SW1P,O,11,9713957.818181818,14187657.048819926
2015.0,SW1P,T,11,2674969.0,1565632.2078543862
2015.0,SW1V,F,234,836919.3846153846,457881.843062344
2015.0,SW1V,O,10,5324702.2,6496493.590756886
2015.0,SW1V,T,26,1796182.4615384615,938824.1843354582
2015.0,SW1W,F,149,1889472.3959731543,2238094.480344128
2015.0,SW1W,O,6,457100.0,719746.1080130965
2015.0,SW1W,T,29,4703423.586206896,3885309.462552395
2015.0,SW1X,F,112,3923394.5535714286,3829849.2322838297
2015.0,SW1X,O,10,15931867.7,20380906.177485768
2015.0,SW1X,T,26,6268914.846153846,3691686.669571324
2015.0,SW1Y,F,40,2494015.5,1478438.3544114446
2015.0,SW1Y,O,8,23378062.5,24630369.329690617
2015.0,SW2,D,4,1047614.25,592854.63413239
2015.0,SW2,F,649,411530.31124807394,133361.32871346493
2015.0,SW2,O,11,2464922.727272727,3782062.453963686
2015.0,SW2,S,47,887380.7446808511,337009.5135284352
2015.0,SW2,T,125,751826.96,288146.1198675637
2015.0,SW20,D,35,2311357.1428571427,1309747.9526915979
2015.0,SW20,F,214,396621.2476635514,156560.9547023585
2015.0,SW20,O,10,1130573.2,1531970.6653810167
2015.0,SW20,S,79,852941.8101265823,357402.0610249384
2015.0,SW20,T,198,685819.3585858586,189670.30558674232
2015.0,SW3,D,1,3525e3,NA
2015.0,SW3,F,349,1553537.0028653296,1839569.0249726612
2015.0,SW3,O,23,5882746.391304348,9776759.476835847
2015.0,SW3,S,2,7162500.0,2881460.133335181
2015.0,SW3,T,107,4788055.373831776,3403320.4297327762
2015.0,SW4,D,7,2235714.285714286,1391364.5238021696
2015.0,SW4,F,577,544687.0485268631,190577.43829823378
2015.0,SW4,O,9,2122425.0,3175347.0145993493
2015.0,SW4,S,25,2065804.04,923680.663121572
2015.0,SW4,T,133,1281102.3308270676,537831.0726143862
2015.0,SW5,D,1,495e3,NA
2015.0,SW5,F,245,1210858.9469387755,942289.6686519957
2015.0,SW5,O,20,6008212.7,15524879.875192204
2015.0,SW5,S,1,3e6,NA
2015.0,SW5,T,18,2244305.8333333335,1466252.9701932406
2015.0,SW6,F,847,864852.5171192444,633103.4387479702
2015.0,SW6,O,37,4479736.864864865,7029401.550694499
2015.0,SW6,S,12,2216770.0833333335,1177109.898002921
2015.0,SW6,T,345,1684674.5652173914,702173.8012240258
2015.0,SW7,F,275,1814057.3454545455,1485055.79276515
2015.0,SW7,O,11,10605314.363636363,15138625.97563443
2015.0,SW7,T,64,4368218.75,2988381.663586816
2015.0,SW8,D,1,17e5,NA
2015.0,SW8,F,853,735086.6471277843,703234.660379876
2015.0,SW8,O,21,9129428.57142857,21675478.674233302
2015.0,SW8,S,3,1286666.6666666667,533041.5868704179
2015.0,SW8,T,53,866800.0,370479.699044153
2015.0,SW9,D,3,1466666.6666666667,682519.8409814424
2015.0,SW9,F,443,446525.38826185104,133912.6057593221
2015.0,SW9,O,19,1943817.894736842,2856590.4937969106
2015.0,SW9,S,6,1028500.0,440762.40765292133
2015.0,SW9,T,73,774601.3424657534,351254.4978522704
2015.0,SY1,D,72,257306.38888888888,134820.46901061057
2015.0,SY1,F,88,166493.76136363635,88919.8516213769
2015.0,SY1,O,23,637921.0,478027.11925000086
2015.0,SY1,S,155,165864.70967741936,62483.839758249866
2015.0,SY1,T,229,152611.3537117904,68611.18084521803
2015.0,SY10,D,155,256265.90322580645,112135.49171181985
2015.0,SY10,F,2,104600.0,13576.450198781713
2015.0,SY10,O,2,73e4,113137.0849898476
2015.0,SY10,S,44,141095.45454545456,35951.37837086817
2015.0,SY10,T,20,148097.5,86595.79799426273
2015.0,SY11,D,191,221995.0,81932.78081676723
2015.0,SY11,F,21,98640.47619047618,33583.80420324512
2015.0,SY11,O,11,253981.54545454544,178448.25027517846
2015.0,SY11,S,149,136821.47651006712,28323.87959964979
2015.0,SY11,T,128,125656.1328125,48793.88112380439
2015.0,SY12,D,85,242029.22352941177,90450.64750319402
2015.0,SY12,F,16,149237.5,32820.7073862422
2015.0,SY12,O,3,663e3,646758.8422279204
2015.0,SY12,S,52,163762.98076923078,55514.2118993285
2015.0,SY12,T,34,139601.0294117647,44295.94330867296
2015.0,SY13,D,144,284822.69444444444,127647.01640367134
2015.0,SY13,F,20,78440.0,33554.95727749831
2015.0,SY13,O,9,340725.77777777775,264382.73502716556
2015.0,SY13,S,66,160813.63636363635,58348.485937415804
2015.0,SY13,T,91,172086.26373626373,101920.75954331007
2015.0,SY14,D,81,402343.27160493826,187003.06447382164
2015.0,SY14,O,2,935e3,615182.8996322963
2015.0,SY14,S,28,193819.64285714287,99606.81809484145
2015.0,SY14,T,21,165902.14285714287,162377.08604180755
2015.0,SY15,D,38,262423.0,101822.73618083219
2015.0,SY15,O,1,205e3,NA
2015.0,SY15,S,6,232166.66666666666,96021.69893657719
2015.0,SY15,T,23,128530.43478260869,41099.59836988687
2015.0,SY16,D,98,201738.3673469388,80542.55379962007
2015.0,SY16,F,6,78416.66666666667,15727.099753821958
2015.0,SY16,O,8,325500.0,321867.76344153687
2015.0,SY16,S,53,135058.49056603774,46893.83235631749
2015.0,SY16,T,53,101049.62264150943,26751.234835787996
2015.0,SY17,D,23,204932.60869565216,103392.22496781113
2015.0,SY17,O,5,435e3,437407.1330008234
2015.0,SY17,S,11,146318.18181818182,35965.45059308497
2015.0,SY17,T,13,106923.07692307692,33961.89418171867
2015.0,SY18,D,12,215666.66666666666,86772.77886247018
2015.0,SY18,F,3,83333.33333333333,17243.356208503417
2015.0,SY18,O,1,322750.0,NA
2015.0,SY18,S,10,151450.0,21941.146024966172
2015.0,SY18,T,25,92320.0,28801.72159206228
2015.0,SY19,D,10,203850.0,68921.8760626842
2015.0,SY19,S,6,108750.0,44341.57191620523
2015.0,SY19,T,1,85e3,NA
2015.0,SY2,D,83,293638.7951807229,96854.41386176636
2015.0,SY2,F,124,157993.09677419355,54702.61119619075
2015.0,SY2,O,7,2125983.4285714286,3194663.2660614303
2015.0,SY2,S,114,194275.3596491228,45592.10324383972
2015.0,SY2,T,94,211328.03191489363,98891.78724355616
2015.0,SY20,D,39,193884.61538461538,71266.49961665955
2015.0,SY20,F,1,77500.0,NA
2015.0,SY20,S,21,138309.52380952382,32379.57542590552
2015.0,SY20,T,44,111432.70454545454,37127.03548852899
2015.0,SY21,D,107,221782.2429906542,171749.72580411728
2015.0,SY21,F,5,77100.0,16118.312566767032
2015.0,SY21,O,4,57e4,314324.6729100342
2015.0,SY21,S,59,137345.7627118644,35262.09781168236
2015.0,SY21,T,43,118750.0,50375.99697701844
2015.0,SY22,D,74,230451.37837837837,84745.21554066017
2015.0,SY22,O,4,179700.0,169470.82344757754
2015.0,SY22,S,20,144094.75,37026.28189880804
2015.0,SY22,T,23,122444.56521739131,28426.577629244475
2015.0,SY23,D,99,235069.69696969696,69456.01486500389
2015.0,SY23,F,33,133915.15151515152,51790.798357503394
2015.0,SY23,O,13,1288936.1538461538,3524978.273407129
2015.0,SY23,S,57,171387.71929824562,49470.599386242386
2015.0,SY23,T,71,154564.78873239437,48425.62367351622
2015.0,SY24,D,37,243017.56756756757,83377.48515054907
2015.0,SY24,F,1,9e4,NA
2015.0,SY24,S,16,140687.5,27465.66037800657
2015.0,SY24,T,17,129411.76470588235,41308.002892189994
2015.0,SY25,D,30,211400.0,74071.19129128642
2015.0,SY25,O,1,84e3,NA
2015.0,SY25,S,4,112250.0,18679.311193581703
2015.0,SY25,T,11,111181.81818181818,41404.87454833834
2015.0,SY3,D,274,316865.15328467154,135648.28750885985
2015.0,SY3,F,96,150456.0,72002.48783391921
2015.0,SY3,O,4,190575.0,114842.453677491
2015.0,SY3,S,238,220459.40756302522,95680.79675388194
2015.0,SY3,T,153,148921.77124183008,37241.55138920715
2015.0,SY4,D,240,289675.0958333333,136921.253940532
2015.0,SY4,F,10,76200.0,24205.37130473317
2015.0,SY4,O,10,287400.0,359883.99365474546
2015.0,SY4,S,106,167872.0283018868,54891.41242913921
2015.0,SY4,T,65,149584.53846153847,71007.74996062861
2015.0,SY5,D,137,315144.5620437956,132239.38297408077
2015.0,SY5,F,10,102395.0,31907.230545929728
2015.0,SY5,O,5,466500.0,300279.03689734987
2015.0,SY5,S,89,184386.85393258426,80621.23234460331
2015.0,SY5,T,28,211294.64285714287,63865.20286435143
2015.0,SY6,D,68,356705.14705882355,147181.52010755995
2015.0,SY6,F,30,121901.66666666667,29144.460298519065
2015.0,SY6,O,6,209e3,183801.25135591434
2015.0,SY6,S,20,208202.5,41909.232982846705
2015.0,SY6,T,10,173550.0,55014.36681045739
2015.0,SY7,D,82,315325.26829268294,117373.45910247436
2015.0,SY7,F,3,107666.66666666667,3785.9388972001825
2015.0,SY7,O,2,195e3,63639.610306789276
2015.0,SY7,S,29,189489.6551724138,63630.619846263515
2015.0,SY7,T,19,181471.05263157896,71858.22715557016
2015.0,SY8,D,140,289977.8142857143,126731.41975834273
2015.0,SY8,F,23,138793.26086956522,56495.42197077678
2015.0,SY8,O,10,443100.0,376230.558744679
2015.0,SY8,S,50,204636.9,99837.95702102807
2015.0,SY8,T,101,173060.51485148515,83670.30104207991
2015.0,SY9,D,14,261892.85714285713,85002.07657450506
2015.0,SY9,S,5,157400.0,30061.187601290803
2015.0,SY9,T,8,165868.75,53786.56854045574
2015.0,TA1,D,153,303745.22222222225,101795.496836228
2015.0,TA1,F,197,153204.3147208122,65665.54729221525
2015.0,TA1,O,20,1327372.55,3215160.9889588235
2015.0,TA1,S,190,206816.7947368421,73644.26930829276
2015.0,TA1,T,275,173194.9818181818,66618.88215772557
2015.0,TA10,D,102,340257.35294117645,197267.77754935127
2015.0,TA10,F,7,93207.14285714286,28992.965074471496
2015.0,TA10,S,57,213023.68421052632,64818.74804934303
2015.0,TA10,T,30,183006.5,48732.45086695312
2015.0,TA11,D,67,342574.62686567166,114360.01379652102
2015.0,TA11,F,4,124125.0,39043.512051726764
2015.0,TA11,O,5,241700.0,195609.17667635126
2015.0,TA11,S,52,217294.23076923078,69579.19148446593
2015.0,TA11,T,38,229801.31578947368,78939.38016899518
2015.0,TA12,D,34,331385.29411764705,127146.49897431712
2015.0,TA12,F,9,94216.66666666667,27452.18570533137
2015.0,TA12,O,1,528e3,NA
2015.0,TA12,S,30,225281.66666666666,101062.03666930093
2015.0,TA12,T,41,180670.73170731709,86341.80691849817
2015.0,TA13,D,39,362410.1282051282,128939.53703642395
2015.0,TA13,F,6,126500.0,27009.25767213901
2015.0,TA13,O,2,687048.5,688790.5942334724
2015.0,TA13,S,16,219414.5,69125.25449549293
2015.0,TA13,T,26,188986.34615384616,90736.09594376093
2015.0,TA14,D,23,320673.9130434783,125636.43513723277
2015.0,TA14,F,1,89e3,NA
2015.0,TA14,O,1,15e4,NA
2015.0,TA14,S,8,193281.25,41693.88390828016
2015.0,TA14,T,24,191631.25,50407.36620708111
2015.0,TA15,D,2,619e3,1414.213562373095
2015.0,TA15,T,13,231487.15384615384,123214.73049913454
2015.0,TA16,D,12,321708.3333333333,119430.93446030056
2015.0,TA16,O,1,11e4,NA
2015.0,TA16,S,10,239800.0,86890.79992215005
2015.0,TA16,T,12,178583.33333333334,47463.782045477645
2015.0,TA17,D,11,456363.63636363635,206123.0325447754
2015.0,TA17,S,2,335e3,120208.15280171308
2015.0,TA17,T,10,215950.0,61303.63864495411
2015.0,TA18,D,82,293497.56097560975,109998.2272310682
2015.0,TA18,F,23,116304.34782608696,36138.85441486728
2015.0,TA18,O,3,4512500.0,7488992.338759601
2015.0,TA18,S,65,176129.23076923078,29180.839567026494
2015.0,TA18,T,85,152560.29411764705,56902.84186325712
2015.0,TA19,D,105,336807.09523809527,122867.40967592513
2015.0,TA19,F,15,133833.33333333334,67061.1838618465
2015.0,TA19,O,2,39e4,84852.8137423857
2015.0,TA19,S,72,211288.05555555556,67438.18591425275
2015.0,TA19,T,75,187492.53333333333,50070.10610386453
2015.0,TA2,D,220,316350.57272727275,124107.84912284484
2015.0,TA2,F,57,108378.42105263157,39537.65330305285
2015.0,TA2,O,4,211125.0,93701.98770570451
2015.0,TA2,S,189,195089.74603174604,58460.87883407313
2015.0,TA2,T,240,168831.55416666667,55981.24371000732
2015.0,TA20,D,163,298678.0061349693,140307.03694475206
2015.0,TA20,F,30,95395.0,42842.86716877594
2015.0,TA20,O,2,505e3,473761.54339498683
2015.0,TA20,S,97,184380.77319587627,53087.01864990654
2015.0,TA20,T,105,145906.66666666666,40993.21007722984
2015.0,TA21,D,180,280045.31111111114,91405.6809877266
2015.0,TA21,F,44,138818.06818181818,62373.510824521
2015.0,TA21,O,22,859135.9090909091,2226771.986784926
2015.0,TA21,S,129,158382.86821705426,88406.73437012765
2015.0,TA21,T,176,154357.69886363635,62047.33634080356
2015.0,TA22,D,24,346977.0833333333,144591.61980284384
2015.0,TA22,F,2,126750.0,13081.47545195113
2015.0,TA22,S,9,236055.55555555556,82983.59945060096
2015.0,TA22,T,7,225571.42857142858,35622.35788030294
2015.0,TA23,D,28,265500.0,76662.68105582186
2015.0,TA23,F,7,106421.42857142857,18582.51546353133
2015.0,TA23,O,2,533750.0,659377.0734564556
2015.0,TA23,S,36,181022.22222222222,51426.347394591496
2015.0,TA23,T,49,186386.32653061225,66258.2738133472
2015.0,TA24,D,110,293831.6,93553.77585113105
2015.0,TA24,F,100,131702.41,59710.07238806349
2015.0,TA24,O,6,477776.3333333333,382256.86986719636
2015.0,TA24,S,112,221508.48214285713,63415.268676234104
2015.0,TA24,T,91,176296.5054945055,48536.32161344594
2015.0,TA3,D,185,353992.63783783786,142974.4985445249
2015.0,TA3,F,7,167671.42857142858,74130.66649023004
2015.0,TA3,O,4,18e4,98910.73416638527
2015.0,TA3,S,52,258828.26923076922,90387.30805666254
2015.0,TA3,T,39,219120.5128205128,70515.7351961703
2015.0,TA4,D,160,364131.84375,158125.9588437599
2015.0,TA4,F,17,139630.88235294117,54512.635812582885
2015.0,TA4,O,9,358789.6666666667,201235.0094739978
2015.0,TA4,S,81,226401.23456790124,80219.61456499771
2015.0,TA4,T,70,191572.2142857143,63549.32542564766
2015.0,TA5,D,98,290095.193877551,85223.6699089862
