year,outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
2016.0,N2,T,59,838538.5593220339,298606.4064924256,4e5,471e3,566e3,588e3,622500.0,795e3,11e5
2016.0,N20,D,45,1519525.2444444445,789763.6403987403,827600.0,881160.0,918e3,974e3,1015e3,1153e3,1705e3
2016.0,N20,F,102,335022.9411764706,138126.03733230467,115339.95000000001,155606.8,250450.0,261800.00000000003,278487.5,333750.0,38e4
2016.0,N20,O,7,6537869.0,9982317.311889041,23900.0,30800.0,37700.0,56000.000000000015,8e4,2555e3,8398041.5
2016.0,N20,S,64,869250.0,264689.7704921265,525600.0,548e3,636250.0,673e3,730250.0,815250.0,991250.0
2016.0,N20,T,74,524060.8108108108,132663.55769034542,419250.0,42e4,429250.0,43e4,43e4,48e4,561937.5
2016.0,N21,D,29,1311517.2413793104,569888.2484869703,593e3,712000.0000000001,83e4,85e4,871e3,1165e3,16e5
2016.0,N21,F,140,361899.92142857146,109361.57979563325,194750.0,243400.0,269550.0,285e3,303750.0,355040.0,405e3
2016.0,N21,O,4,465e3,290803.4846191955,127999.99999999997,176e3,223999.99999999997,272e3,32e4,545e3,69e4
2016.0,N21,S,80,808615.5875,180515.94519512256,534750.0,584900.0,632025.0,688200.0,707500.0,797500.0,930500.0
2016.0,N21,T,60,575703.4666666667,155236.67529559304,293955.9,425750.00000000006,472550.0,492e3,498746.25,572500.0,65e4
2016.0,N22,D,5,1061e3,290697.4372092055,812e3,814e3,816e3,818e3,82e4,105e4,11e5
2016.0,N22,F,233,390893.6824034335,116104.10831849657,203e3,251000.00000000003,287e3,312e3,325e3,385e3,45e4
2016.0,N22,O,37,1690814.2702702703,2610012.7961647967,14400.0,19513.0,42600.0,51500.0,61250.0,8e5,175e4
2016.0,N22,S,11,599181.8181818182,173144.19896826934,320250.0,462e3,503500.0,545e3,55e4,653e3,7e5
2016.0,N22,T,172,624646.4534883721,225979.79442989323,38e4,403800.0,454998.25,48e4,491875.0,552500.5,721750.0
2016.0,N3,D,19,1524691.5789473683,642785.7726875966,607200.0,836600.0,900500.0,911e3,1017500.0,155e4,1875570.0
2016.0,N3,F,171,457422.6783625731,170200.33685318346,250875.0,285e3,325e3,349e3,365250.0,43e4,51e4
2016.0,N3,O,12,876041.6666666666,1126116.4855445246,19575.0,22500.0,22500.0,24200.0,28875.0,219e3,1317500.0
2016.0,N3,S,59,971260.186440678,229728.83433941728,691455.0,71e4,747e3,781100.0,82e4,96e4,109e4
2016.0,N3,T,58,660875.0,182637.13455008724,408150.0,467500.0,497750.0,541e3,558250.0,625e3,77e4
2016.0,N4,D,1,1425e3,NA,1425e3,1425e3,1425e3,1425e3,1425e3,1425e3,1425e3
2016.0,N4,F,562,502743.6832740214,184131.85020008436,21e4,290500.0,345742.5,382600.0,405e3,48e4,598250.0
2016.0,N4,O,36,884788.4166666666,970971.2240450021,18375.0,25250.0,27749.75,4e4,110726.75,58e4,131e4
2016.0,N4,S,7,1262642.857142857,347371.64467441716,851450.0,902900.0,954350.0,996600.0000000001,1034250.0,1145e3,155e4
2016.0,N4,T,115,957310.1304347826,362107.4742311725,469100.0,578200.0,640500.0,695e3,728750.0,913850.0,1182500.0
2016.0,N5,D,2,2722700.0,3277722.773512122,636770.0000000002,868540.0000000005,1100309.9999999995,1332079.9999999998,1563850.0,2722700.0,3881550.0
2016.0,N5,F,270,597352.5555555555,203210.27521073286,346750.0,375e3,41e4,434400.0,455e3,556e3,745250.0
2016.0,N5,O,12,1939169.8333333333,3406694.246244159,10110.0,11660.000000000002,19690.0,25840.0,28700.0,781250.0,2107500.0
2016.0,N5,S,2,1355475.0,785630.9892373136,855502.5000000001,911055.0,966607.5,1022160.0,1077712.5,1355475.0,1633237.5
2016.0,N5,T,49,1387638.2857142857,546560.3500365185,761e3,861600.0,906039.2,1041000.0000000001,109e4,126e4,1775e3
2016.0,N6,D,21,4658476.19047619,2890536.846660973,144e4,19e5,195e4,215e4,23e5,49e5,61e5
2016.0,N6,F,168,735860.5119047619,502319.86391996744,361017.5,393500.0,420150.0,43e4,463750.0,604e3,802500.0
2016.0,N6,O,13,5698275.461538462,17830410.72035708,25780.000000000004,44e3,56e3,144000.0000000001,27e4,81e4,1265e3
2016.0,N6,S,16,2090684.375,786184.1814992104,972500.0,1162500.0,1323750.0,147e4,1586250.0,2125e3,2456250.0
2016.0,N6,T,31,1591030.7741935484,856146.3884083808,58e4,780066.0,865e3,112e4,1143e3,14e5,1912500.0
2016.0,N7,D,1,2335e3,NA,2335e3,2335e3,2335e3,2335e3,2335e3,2335e3,2335e3
2016.0,N7,F,405,494080.93333333335,177124.95532705678,24e4,31e4,345e3,362500.0,39e4,464054.0,585e3
2016.0,N7,O,36,606792.8055555555,1041257.2573717608,100.0,100.0,125.0,250.0,4150.0,94772.5,528250.0
2016.0,N7,S,3,1838333.3333333333,1125237.012070494,816500.0,933e3,1049500.0,1166e3,1282500.0,1865e3,2407500.0
2016.0,N7,T,65,1142777.6153846155,490009.58302101376,552750.0,615400.0,685e3,714480.0,79e4,995e3,145e4
2016.0,N8,D,4,975e3,361616.7400254953,650999.9999999999,672e3,693e3,714e3,735e3,91e4,115e4
2016.0,N8,F,302,481820.09933774837,157441.59388908517,260750.00000000003,290500.0,337650.0,361e3,38e4,475e3,559375.0
2016.0,N8,O,27,784815.7407407408,1282421.3750984322,1e3,5920.000000000001,9515.0,11e3,16500.0,235e3,853624.0
2016.0,N8,S,19,1227973.6842105263,497197.93939202174,687149.9999999999,775500.0,822e3,846e3,875e3,12e5,155e4
2016.0,N8,T,141,958903.4751773049,382560.59277674434,452e3,55e4,586e3,617e3,684e3,891e3,1207e3
2016.0,N9,D,2,362500.0,24748.737341529162,346750.0,348500.0,350250.0,352e3,353750.0,362500.0,371250.0
2016.0,N9,F,142,210048.49295774646,50906.52612188169,138100.0,145450.0,153300.0,160600.0,17e4,209997.5,25e4
2016.0,N9,O,15,487756.6666666667,970412.3576882641,3940.000000000001,7300.000000000002,10380.100000000002,13040.8,15400.5,125e3,348e3
2016.0,N9,S,42,378273.8095238095,88247.17244008533,204500.00000000003,29e4,301500.0,310500.0,323750.0,4e5,43e4
2016.0,N9,T,233,354903.6051502146,62155.35191473978,259200.0,285e3,3e5,301e3,32e4,357e3,39e4
2016.0,NE1,D,1,315e3,NA,315e3,315e3,315e3,315e3,315e3,315e3,315e3
2016.0,NE1,F,174,148261.1379310345,54924.98409789733,80632.5,90657.2,99587.9,101424.0,11e4,134784.0,169e3
2016.0,NE1,O,269,1016630.1747211895,5210916.822057548,87314.6,89658.8,90584.0,92840.4,94208.0,101193.0,109644.0
2016.0,NE1,T,4,314e3,190964.2200343649,123900.0,142800.0,161700.0,180600.00000000003,199500.0,300500.0,415e3
2016.0,NE10,D,31,203480.64516129033,36657.85881503754,14e4,155100.0,171e3,175e3,180975.0,199950.0,226e3
2016.0,NE10,F,63,71945.20634920635,26709.81556750779,37100.0,40300.0,43250.0,50800.0,54e3,67250.0,89e3
2016.0,NE10,O,15,241016.0,423913.6193815231,43550.0,51500.0,51850.0,54300.0,56e3,118e3,179620.0
2016.0,NE10,S,206,114185.28155339806,37646.03685082931,7e4,75e3,76e3,8e4,83487.5,11e4,136750.0
2016.0,NE10,T,104,106945.90384615384,36739.271577813495,6e4,61150.0,7e4,74800.0,78750.0,105e3,128487.5
2016.0,NE11,D,14,241546.42857142858,89816.62400581643,158125.0,166250.0,174375.0,187e3,196250.0,225625.0,249950.0
2016.0,NE11,F,22,74470.45454545454,18293.9858650642,53275.0,58600.0,59500.0,59600.0,60625.0,71750.0,85e3
2016.0,NE11,O,24,435615.4583333333,596951.6968145223,1357.5,3230.0000000000014,16540.949999999986,29786.4,45612.5,104e3,549966.0
2016.0,NE11,S,109,121344.2752293578,32309.849118104186,8e4,82400.0,85e3,89770.0,97e3,12e4,136e3
2016.0,NE11,T,53,106052.83018867925,30154.175012461343,67600.0,75e3,77400.0,79200.0,85e3,101e3,127500.0
2016.0,NE12,D,108,267831.6296296296,85793.86132099555,17e4,188998.5,191050.0,195400.0,199950.0,25e4,315e3
2016.0,NE12,F,84,88053.57142857143,32326.286243117138,44150.0,54575.0,55450.0,64200.0,67750.0,82750.0,112e3
2016.0,NE12,O,17,227566.64705882352,245693.29981679935,5675.6,8813.0,10493.0,35800.00000000002,135e3,172e3,2e5
2016.0,NE12,S,204,154167.51470588235,50740.51057647487,85e3,95300.0,107250.0,117200.0,124998.75,152500.0,175162.5
2016.0,NE12,T,216,140255.0,47232.664111499864,83450.0,9e4,95e3,102e3,107500.0,133e3,161e3
2016.0,NE13,D,212,295394.2216981132,86919.2819522934,183325.0,204995.5,219282.5,230390.00000000003,24e4,280897.5,339211.25
2016.0,NE13,F,15,89546.33333333333,28141.10849595219,52500.0,61600.0,64600.0,68800.0,72500.0,82500.0,11e4
2016.0,NE13,O,20,168788.75,121359.87113013792,43768.75000000001,81100.00000000001,87805.0,96060.00000000001,109250.0,16e4,185e3
2016.0,NE13,S,154,176172.63636363635,46937.26176738312,108e3,118600.0,131187.5,139800.0,146e3,179475.0,199995.0
2016.0,NE13,T,101,153799.8514851485,43383.013679408235,84250.0,93e3,108e3,113e3,125e3,159995.0,170950.0
2016.0,NE15,D,51,225513.66666666666,82220.19740226038,13e4,147500.0,156247.5,162e3,176500.0,195e3,262997.5
2016.0,NE15,F,53,69579.90566037736,32660.0111800255,40300.0,41600.0,44800.0,45e3,47e3,55e3,82e3
2016.0,NE15,O,16,96099.5625,115528.26000188223,2957.5,5880.0,11e3,2e4,27500.0,65750.0,106212.5
2016.0,NE15,S,190,131733.05789473685,50677.4536974894,7e4,77e3,86375.65,9e4,98e3,123725.0,157125.0
2016.0,NE15,T,167,121794.31137724551,57330.68269511538,59300.0,66600.0,72800.0,76200.0,82750.0,115e3,154250.0
2016.0,NE16,D,68,289643.1617647059,130386.32007753539,140450.0,163500.0,177392.74999999997,186200.0,215e3,249975.0,347750.0
2016.0,NE16,F,33,97786.21212121213,40497.019277470885,34600.0,4e4,42e3,58900.00000000001,68e3,105e3,121e3
2016.0,NE16,O,14,633422.3571428572,1087087.7059755437,5553.05,7254.999999999999,10732.5,36500.0,63125.0,139e3,403600.0
2016.0,NE16,S,159,156050.36477987422,57959.64531808091,75e3,82400.0,89985.0,100600.0,111750.0,16e4,184997.5
2016.0,NE16,T,138,131627.4492753623,76789.2816998991,67200.0,72250.0,8e4,9e4,95e3,119875.0,148250.0
2016.0,NE17,D,15,187833.33333333334,30980.79282086764,139250.0,146800.0,158550.0,169400.00000000003,174750.0,185e3,202500.0
2016.0,NE17,F,1,93e3,NA,93e3,93e3,93e3,93e3,93e3,93e3,93e3
2016.0,NE17,O,1,13e5,NA,13e5,13e5,13e5,13e5,13e5,13e5,13e5
2016.0,NE17,S,6,93500.0,44365.527157918455,44750.0,45500.0,46250.0,47e3,54e3,97500.0,123750.0
2016.0,NE17,T,47,72082.97872340426,43466.349148802736,33600.0,38600.0,4e4,42600.0,5e4,6e4,85250.0
2016.0,NE18,D,5,413e3,176231.38199537562,225e3,265e3,305e3,345e3,385e3,4e5,415e3
2016.0,NE18,O,1,655e3,NA,655e3,655e3,655e3,655e3,655e3,655e3,655e3
2016.0,NE18,S,1,325e3,NA,325e3,325e3,325e3,325e3,325e3,325e3,325e3
2016.0,NE18,T,4,221487.5,35185.94357126152,179100.0,187200.0,195300.0,203400.0,211500.0,232500.0,242487.5
2016.0,NE19,D,15,312205.4666666667,181102.64245838468,121000.00000000003,171200.0,188200.0,189600.0,207500.0,256e3,356750.0
2016.0,NE19,F,1,76e3,NA,76e3,76e3,76e3,76e3,76e3,76e3,76e3
2016.0,NE19,O,8,100087.5,156330.51468420544,200.0,200.0,204.99999999999997,240.00000000000006,275.0,6250.0,166250.0
2016.0,NE19,S,7,163850.0,139897.7275250269,78785.0,83570.0,88354.99999999999,89960.0,89975.0,108e3,157500.0
2016.0,NE19,T,7,157285.7142857143,101060.56647000399,86500.0,88e3,89500.0,90800.0,92e3,11e4,186e3
2016.0,NE2,D,18,839259.7222222222,404904.31632406625,338351.25,373e3,461999.99999999994,525e3,544e3,725e3,13e5
2016.0,NE2,F,231,197177.7922077922,88697.21189510597,98500.0,115e3,124725.0,135e3,142500.0,176500.0,222500.0
2016.0,NE2,O,37,1547817.2432432433,3225482.982388506,18415.999999999996,92200.0,127899.99999999997,160550.0,165e3,5e5,722698.0
2016.0,NE2,S,26,468548.07692307694,157452.81863515128,288e3,313500.0,318750.0,325e3,326875.0,425e3,573375.0
2016.0,NE2,T,119,357329.7478991597,184438.24643560508,132200.0,154600.0,181050.0,216e3,246500.0,317500.0,395e3
2016.0,NE20,D,137,491792.1386861314,246084.20776159072,257e3,285e3,32e4,331160.0,345e3,43e4,555e3
2016.0,NE20,F,33,188149.9090909091,73277.16942854867,88800.0,104400.0,112400.0,129400.0,155e3,19e4,22e4
2016.0,NE20,O,8,91e4,1466733.4941485256,196e3,217e3,236999.99999999997,251e3,265e3,367500.0,582500.0
2016.0,NE20,S,40,261798.625,85092.85282129179,142485.0,165500.0,179250.0,18e4,191750.0,247500.0,332500.0
2016.0,NE20,T,18,324622.22222222225,197951.7575083727,168250.00000000003,189e3,205835.0,222620.0,236625.0,256500.0,333875.0
2016.0,NE21,D,44,225656.81818181818,74715.15645164694,144112.5,160600.0,165450.0,168600.0,176250.0,207500.0,258500.0
2016.0,NE21,F,42,81390.35714285714,26391.836376204716,5e4,50650.0,58600.0,62600.0,72125.0,8e4,85e3
2016.0,NE21,O,8,314875.0,448583.0668417421,58500.0,62e3,67750.0,87000.00000000003,106250.0,147e3,266250.0
2016.0,NE21,S,84,134923.2142857143,48891.868300663584,72442.5,81e3,9e4,99200.0,1e5,129225.0,15e4
2016.0,NE21,T,100,118492.75,51945.316562859225,63e3,71350.0,76190.0,82400.0,84987.5,102875.0,135e3
2016.0,NE22,D,106,217306.55660377358,68626.31790516357,125300.0,150750.0,167750.0,175e3,178375.0,199950.0,25e4
2016.0,NE22,F,30,70303.33333333333,56708.39950759185,28900.0,30900.0,33050.0,37400.0,39750.0,53e3,57750.0
2016.0,NE22,O,4,101062.5,81462.76629029159,27562.5,28875.0,30187.5,31500.0,32812.5,101500.0,169750.0
2016.0,NE22,S,94,106211.24468085106,39564.11657362409,43250.0,58600.0,65e3,7e4,77875.0,108e3,134750.0
2016.0,NE22,T,86,105475.88372093023,60194.84616543544,56e3,60500.0,66500.0,71e3,72750.0,92250.0,114534.0
2016.0,NE23,D,115,253791.52173913043,78077.94462815333,137565.0,155600.0,165500.0,178e3,195e3,264995.0,309995.0
2016.0,NE23,F,45,67152.22222222222,21043.928501296443,37e3,40600.0,46200.0,48e3,53e3,69e3,77500.0
2016.0,NE23,O,35,1257027.5428571429,6087027.711014592,3867.5,4237.0,4410.0,4580.0,5075.0,5650.0,163e3
2016.0,NE23,S,165,139699.9696969697,41743.25195756769,76900.0,89e3,92e3,99560.0,111e3,139950.0,164995.0
2016.0,NE23,T,171,112088.82456140351,42108.87044280622,65e3,7e4,75e3,79950.0,83e3,102e3,129975.0
2016.0,NE24,D,182,197491.5054945055,39620.061874046645,128125.00000000001,152200.0,158957.5,167590.0,175125.0,195e3,219700.0
2016.0,NE24,F,71,60440.704225352114,33822.40812892896,22e3,24e3,27500.0,36950.0,4e4,58e3,72250.0
2016.0,NE24,O,19,121825.1052631579,113721.94242727631,5600.299999999999,5650.0,6595.0,33399.999999999985,54500.0,80724.0,182250.0
2016.0,NE24,S,228,114869.34649122808,37149.135908131495,56350.0,64050.0,71050.0,8e4,87e3,12e4,139250.0
2016.0,NE24,T,218,95665.50458715597,44591.39718050104,3e4,41350.0,52275.0,58400.00000000001,65500.0,91e3,119998.75
2016.0,NE25,D,124,308798.0564516129,101384.14327207702,181600.0,190595.0,202950.0,224170.0,244245.0,308750.0,356245.0
2016.0,NE25,F,78,88990.64102564103,37106.51198982844,26470.0,43e3,49100.0,52e3,56500.0,89475.0,118125.0
2016.0,NE25,O,13,135699.61538461538,265140.5711321004,4688.0,5650.0,5650.0,5650.0,5650.0,77e3,12e4
2016.0,NE25,S,260,184142.8,55977.619108569495,104912.0,117800.0,14e4,145e3,155e3,177975.0,214250.0
2016.0,NE25,T,132,168084.31818181818,61486.461452078926,87775.0,1e5,104603.5,112600.0,116375.0,168225.0,2e5
2016.0,NE26,D,20,344134.75,104630.5007039811,218952.25,251495.0,269875.0,276500.0,285e3,319e3,387500.0
2016.0,NE26,F,80,132004.0625,54868.52228768348,77916.25,83850.0,87925.0,95e3,96875.0,119750.0,139450.0
2016.0,NE26,O,18,565441.7777777778,1734616.657022442,3161.9000000000005,8050.000000000001,10550.0,34600.00000000002,78750.0,127500.0,199250.0
2016.0,NE26,S,113,285494.2477876106,98106.21083809872,161400.0,18e4,190390.0,198780.0,215e3,27e4,335e3
2016.0,NE26,T,156,218318.5064102564,60071.65615469329,116875.0,15e4,163375.0,172500.0,181125.0,224e3,254125.0
2016.0,NE27,D,138,247554.78985507245,46886.30710846596,18e4,195e3,205e3,208280.0,21e4,239997.5,286795.0
2016.0,NE27,F,62,109969.35483870968,23693.887474943913,57660.00000000001,85155.0,96300.0,100700.0,104250.0,112995.0,116995.0
2016.0,NE27,O,7,1314342.857142857,1708341.1318753473,64000.00000000001,118000.00000000001,171999.99999999997,195e3,202500.0,498400.0,2063500.0
2016.0,NE27,S,138,143722.5,47397.88768912082,75e3,85e3,89752.5,96980.0,108e3,141750.0,177375.0
2016.0,NE27,T,88,127015.22727272728,47263.48095048596,67700.0,76415.0,80100.0,85200.0,87987.5,114475.0,165625.0
2016.0,NE28,D,69,206257.91304347827,38917.02095588205,143100.0,161800.0,168800.0,175600.0,18e4,199995.0,238e3
2016.0,NE28,F,172,66780.68604651163,25767.696872694676,36437.5,4e4,43500.0,5e4,52875.0,64975.0,78125.0
2016.0,NE28,O,22,236653.86363636365,376346.2243603805,5786.749999999999,11746.500000000004,42e3,42600.0,51250.0,76875.0,3e5
2016.0,NE28,S,200,129611.025,38610.60835394441,75950.0,8e4,91850.0,97400.0,102875.0,126e3,150187.5
2016.0,NE28,T,174,105108.64942528735,27896.57266615391,62475.0,72150.0,76e3,81200.0,84e3,104e3,122750.0
2016.0,NE29,D,40,271861.25,84868.8969993402,144250.0,163800.0,185e3,209e3,216500.0,279950.0,306200.0
2016.0,NE29,F,167,83016.99401197604,38173.77535825312,39299.7,49600.0,54e3,58100.0,6e4,75e3,99e3
2016.0,NE29,O,27,147656.8148148148,165072.36812427663,3449.9999999999995,19800.000000000004,37200.00000000001,52400.0,61500.0,8e4,175e3
2016.0,NE29,S,160,141300.74375,38614.93032791226,86800.0,98350.0,106425.0,111792.0,117375.0,134e3,162962.5
2016.0,NE29,T,168,139301.3630952381,64907.46285108959,66350.0,76400.0,84525.0,9e4,96125.0,12e4,175e3
2016.0,NE3,D,89,417538.76404494385,288936.7830308695,143e3,179e3,199500.0,242000.00000000003,26e4,365e3,466e3
2016.0,NE3,F,237,179228.1729957806,131813.65135000212,52400.0,64800.0,76e3,88750.00000000001,106e3,141e3,249999.0
2016.0,NE3,O,21,830430.4761904762,1759829.191979995,1e4,17e3,18500.0,42e3,95e3,202500.0,655670.0
2016.0,NE3,S,315,252385.0285714286,181219.93168804992,109400.0,125e3,131e3,14e4,148e3,204500.0,264e3
2016.0,NE3,T,310,239313.65161290322,144243.56309586304,83450.0,95e3,107700.0,12e4,130875.0,215e3,293750.0
2016.0,NE30,D,20,364375.0,156180.55298781264,159625.0,187e3,262250.0,277400.0,279500.0,349e3,447500.0
2016.0,NE30,F,178,147352.1011235955,75785.14677678216,80850.0,86857.5,93e3,99400.0,104e3,122750.0,156625.0
2016.0,NE30,O,11,504909.0909090909,469639.5329495707,108500.0,115e3,13e4,145e3,197500.0,54e4,58e4
2016.0,NE30,S,146,261012.26712328766,113239.60276591987,152e3,159975.0,167875.0,179950.0,187500.0,23e4,297487.5
2016.0,NE30,T,153,246698.5751633987,106799.06787839175,116200.0,14e4,151600.0,157700.0,17e4,214302.0,31e4
2016.0,NE31,D,108,223684.53703703705,41043.48970275219,165e3,179985.0,190224.75,194995.0,195746.25,216e3,249995.0
2016.0,NE31,F,40,61231.125,18992.531443306867,33925.0,34900.0,39165.0,42400.0,45e3,65e3,75250.0
2016.0,NE31,O,11,101726.81818181818,110796.44809904168,5750.0,6500.0,14500.0,22500.0,27750.0,48e3,165997.5
2016.0,NE31,S,130,128795.55384615385,33530.2133163467,77450.0,80900.0,9e4,95e3,99962.5,13e4,156837.0
2016.0,NE31,T,106,107633.8396226415,36750.46843061014,57625.0,63200.0,67187.5,77e3,8e4,103925.0,136995.0
2016.0,NE32,D,17,214702.9411764706,50883.75376344421,172600.0,174800.0,176e3,177800.0,179e3,195e3,235e3
2016.0,NE32,F,36,65311.555555555555,25717.340877252947,33275.0,36874.5,46625.0,47505.0,49500.0,65500.0,73625.0
2016.0,NE32,O,13,119892.92307692308,135958.43154524692,22824.000000000004,38428.0,45982.0,48700.0,49e3,75e3,136e3
2016.0,NE32,S,118,126732.16101694915,43392.73196989859,7e4,78350.0,85e3,92e3,99250.0,121500.0,138e3
2016.0,NE32,T,75,105056.0,42494.351739139754,48200.0,54e3,65250.0,73800.0,78975.0,93e3,13e4
2016.0,NE33,D,7,264285.71428571426,85509.67642264097,174500.0,194e3,213500.0,22e4,22e4,235e3,302500.0
2016.0,NE33,F,133,73815.03759398496,34255.73332623712,34200.0,39960.0,44700.0,5e4,52500.0,68e3,83500.0
2016.0,NE33,O,25,419150.28,1069656.479746867,25e3,29000.000000000004,46849.99999999999,58150.00000000001,6e4,95e3,301e3
2016.0,NE33,S,39,161548.84615384616,61883.69602328246,79050.0,104e3,119998.5,121898.0,122995.0,15e4,176e3
2016.0,NE33,T,155,126340.19354838709,46971.77505944419,55700.0,68180.0,75100.0,83700.0,87500.0,128e3,156500.0
2016.0,NE34,D,53,238013.3962264151,85285.63863555575,152570.0,156950.0,159499.0,162398.0,169995.0,206950.0,289e3
2016.0,NE34,F,63,80741.93650793651,29799.02532280967,35454.899999999994,39999.2,42150.0,49580.0,60225.0,8e4,100245.0
2016.0,NE34,O,50,115317.1,192474.2435302469,11554.000000000004,18e3,32400.0,52000.00000000001,55e3,55e3,55e3
2016.0,NE34,S,292,149417.1095890411,59413.23936066907,75e3,85e3,92412.5,105e3,11e4,14e4,17e4
2016.0,NE34,T,232,101338.27155172414,40211.89103924254,57275.0,61100.0,65e3,69499.6,72e3,9e4,123112.5
2016.0,NE35,D,21,209357.14285714287,40421.882334059745,136500.0,157500.0,184e3,185e3,187e3,207500.0,23e4
2016.0,NE35,F,3,92166.66666666667,52598.320632253395,40350.00000000001,49200.0,58050.00000000001,66900.0,75750.0,12e4,122500.0
2016.0,NE35,O,4,388375.0,467310.27790252306,54375.0,56250.0,58125.0,6e4,61875.0,225500.0,552e3
2016.0,NE35,S,24,131076.875,42812.521375748394,66200.00000000001,9e4,94497.75,101798.0,103750.0,128725.0,158250.0
2016.0,NE35,T,28,97081.96428571429,36858.700122255825,35575.0,54450.0,62400.0,72e3,76125.0,94e3,12e4
2016.0,NE36,D,28,289215.1785714286,81850.6383997609,2e5,203500.0,24e4,242e3,245e3,274762.5,313750.0
2016.0,NE36,F,10,124245.0,41592.93776859507,71225.0,84949.99999999999,90450.0,93600.0,97875.0,126250.0,143750.0
2016.0,NE36,O,8,603562.5,408251.0989837364,114425.0,116350.0,119499.99999999999,13e4,140500.0,8e5,95e4
2016.0,NE36,S,53,206485.81132075473,97944.61669269578,101200.0,111e3,116600.0,124970.0,136e3,188450.0,235e3
2016.0,NE36,T,43,170139.53488372092,67884.47167811364,90100.0,95600.0,105050.0,117e3,13e4,165e3,180500.0
2016.0,NE37,D,18,239438.88888888888,108421.65449484107,113400.0,139900.0,152650.0,154800.0,157e3,191225.0,297500.0
2016.0,NE37,F,35,37140.0,28358.92275810208,13800.0,15e3,15100.0,16e3,16500.0,3e4,48e3
2016.0,NE37,O,11,538059.1818181818,1045611.7800423654,4422.5,4650.0,5125.0,5600.0,5625.0,2e5,533500.0
