outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
L32,D,44,163105.45454545456,52499.222195990034,86500.0,100565.0,12e4,132998.0,136500.0,16e4,183500.0
L32,F,22,44079.545454545456,16776.07890995609,29050.0,3e4,30150.0,31e3,31250.0,4e4,48875.0
L32,O,11,542610.4545454546,802059.727328503,27e3,34e3,67e3,1e5,107500.0,22e4,425e3
L32,S,117,106004.70085470086,27052.50053209593,68400.0,73400.0,76900.0,79840.0,83500.0,107e3,123e3
L32,T,152,77354.82894736843,21744.285118354564,49275.0,57100.0,59650.0,62e3,64e3,72e3,86500.0
L33,D,63,157109.92063492062,27416.98297106257,115500.0,131200.0,135e3,136e3,137e3,155e3,176e3
L33,F,70,47206.142857142855,10556.062794357867,33101.25,33225.0,33225.0,33225.0,38487.5,46515.0,54656.25
L33,O,16,1587850.6875,3087363.516235316,42500.0,5e4,71250.0,12e4,123750.0,241e3,804500.0
L33,S,144,101255.6875,31771.68267530919,65225.0,70300.0,75e3,79170.0,84e3,98725.0,115250.0
L33,T,107,71369.28971962616,19315.977503244216,44650.0,48e3,51450.0,55200.00000000001,58250.0,7e4,84250.0
L34,D,96,237789.42708333334,108771.49265382909,136250.0,155e3,165500.0,175e3,18e4,21e4,25e4
L34,F,88,79204.375,18142.82508847759,50525.0,55e3,66095.25,69848.0,71871.25,82997.5,87125.0
L34,O,24,764534.0,899946.4837763845,70900.00000000001,119e3,148550.0,166968.0,179870.0,438906.0,962505.25
L34,S,128,165718.9453125,60466.660947034274,98050.0,107850.0,115100.0,125e3,13e4,154997.5,185500.0
L34,T,101,87827.97029702971,34832.92531627381,46500.0,5e4,55e3,59e3,64e3,8e4,105e3
L35,D,172,241572.93023255814,114127.0972710494,119550.0,125e3,149300.0,168200.0,179500.0,224975.0,283862.5
L35,F,59,78463.67796610169,31745.39645987282,36950.0,44e3,46e3,49200.0,52e3,73e3,96e3
L35,O,13,678434.9230769231,1241244.7178046359,52110.00000000001,87648.0,90762.0,105880.00000000001,127e3,18e4,485e3
L35,S,348,135223.9655172414,52428.90228171543,75e3,81700.0,88525.0,94400.0,100750.0,129975.0,16e4
L35,T,203,101920.22167487684,38332.19800037203,57100.0,63e3,68300.0,71700.0,75250.0,95e3,115500.0
L36,D,144,194862.30555555556,69959.75082263176,115149.25,125e3,131995.0,14e4,149587.5,180975.0,227748.75
L36,F,78,67575.47435897436,21378.049481400405,42125.0,45e3,48995.0,5e4,51500.0,61e3,82125.0
L36,O,17,285702.8823529412,240118.3225073324,41159.200000000004,75379.6,106800.0,134000.00000000003,19e4,25e4,31e4
L36,S,467,131781.71948608136,41256.53072548256,73e3,84900.0,92414.5,96995.0,101995.0,125e3,16e4
L36,T,293,83520.15358361775,29468.92423570791,49200.0,55995.0,6e4,63400.00000000001,65e3,78e3,95e3
L37,D,309,377741.6569579288,255950.05254133948,207200.0,225e3,24e4,249998.0,263e3,32e4,4e5
L37,F,89,157398.50561797753,51286.285883779965,83500.0,93500.00000000001,1e5,112400.0,121e3,156e3,181e3
L37,O,16,593415.125,374342.8516225689,86133.75,15e4,21e4,24e4,27e4,607500.0,947500.0
L37,S,321,215219.95638629285,62169.764524782,139e3,16e4,165e3,17e4,176e3,203e3,242995.0
L37,T,31,178108.25806451612,54174.29162679025,85e3,12e4,131250.0,144e3,15e4,17e4,213e3
L38,D,50,265550.4,105847.92926859258,164800.0,172950.0,185875.0,19e4,198215.0,226250.0,299250.0
L38,F,5,128e3,14645.81851587681,112600.0,115200.0,117800.0,120400.0,123e3,125e3,132e3
L38,S,24,187483.20833333334,37083.10545949364,136899.95,148875.0,162387.5,166500.0,168625.0,18e4,196125.0
L38,T,6,202500.0,38744.03179845897,156250.0,157500.0,158750.0,16e4,172500.0,211500.0,218250.0
L39,D,293,367599.05119453924,226218.11554795795,176800.0,196400.00000000003,219e3,231400.0,25e4,325e3,41e4
L39,F,109,165318.15596330276,59870.86285794684,81980.0,94600.0,98e3,113e3,118e3,162500.0,218950.0
L39,O,23,705972.2608695652,1124756.1144285386,43889.5,76316.0,122550.0,141100.0,163750.0,3e5,625e3
L39,S,365,195503.38904109588,65065.68159633372,125500.0,134400.0,141900.0,147500.0,153e3,18e4,225e3
L39,T,150,159714.96666666667,60926.01140126719,102225.0,114950.0,119025.0,123500.0,128e3,145e3,175750.0
L4,D,29,142850.5172413793,45386.969069657534,50000.00000000001,75800.0,93e3,105e3,108e3,168995.0,174995.0
L4,F,39,50396.153846153844,22032.772792435288,24500.0,28400.000000000004,31050.0,33600.00000000001,36750.0,48750.0,55e3
L4,O,34,262507.32352941175,426337.2102440864,7287.500000000003,25900.0,28475.0,37999.4,55625.0,108500.0,178750.0
L4,S,158,113634.15189873418,39776.14380027421,59850.0,67350.0,74275.0,78600.0,83875.0,115e3,142746.25
L4,T,852,60504.470657276994,27563.705166156433,3e4,35e3,37e3,39500.0,4e4,53e3,72625.0
L40,D,197,345068.6294416244,208269.27261654372,17e4,194e3,215e3,225400.0,24e4,291995.0,39e4
L40,F,50,146924.5,47799.732945308984,83995.0,104500.0,116046.75,12e4,125750.0,142995.0,151995.0
L40,O,18,253830.55555555556,237928.97305145557,68067.5,81750.0,89375.0,109e3,137500.0,22e4,29e4
L40,S,230,187509.79565217393,72573.51906045568,117e3,129500.00000000001,135e3,138e3,144475.0,165500.0,2e5
L40,T,89,169188.64044943822,69301.71862755562,114400.0,119400.0,121e3,125e3,13e4,152e3,18e4
L44,F,1,35e3,NA,35e3,35e3,35e3,35e3,35e3,35e3,35e3
L47,D,1,35e4,NA,35e4,35e4,35e4,35e4,35e4,35e4,35e4
L5,D,2,77e3,69296.46455628166,32900.00000000001,37800.00000000001,42699.99999999999,47599.99999999999,52500.0,77e3,101500.0
L5,F,32,67970.28125,32150.41590985117,18185.7,33335.0,38722.5,48600.0,53962.5,63750.0,82750.0
L5,O,24,180209.16666666666,268948.6374535943,41775.00000000001,66e3,66405.0,67260.0,68550.0,99914.0,142500.0
L5,S,42,100409.5,32852.39420703073,35787.5,60500.00000000001,71200.0,80400.0,84750.0,97500.0,123874.25
L5,T,144,67288.97916666667,34922.72653616614,34e3,35e3,38e3,4e4,40375.0,52e3,9e4
L6,D,13,158865.38461538462,57012.84718017285,77200.0,99500.00000000001,127999.99999999999,138500.0,14e4,150750.0,18e4
L6,F,76,77338.26315789473,34928.81678017676,29062.5,42500.0,5e4,52500.0,55e3,7e4,1e5
L6,O,25,215496.28,444787.79642389796,21800.000000000004,35e3,41e3,53e3,60592.0,8e4,11e4
L6,S,82,108090.79268292683,46386.46987351872,45202.5,51399.99999999999,57575.0,65200.0,77e3,105500.0,14e4
L6,T,482,63096.414937759335,28798.67803918434,3e4,35550.0,39142.49999999999,40600.0,43500.0,56e3,76e3
L7,D,36,162895.55555555556,61866.80251935002,103750.0,119092.5,128995.0,128995.0,143556.25,159020.0,181995.0
L7,F,124,71844.74193548386,76733.6236321567,25e3,31440.0,36950.0,36950.0,39999.0,58175.0,85e3
L7,O,88,306696.6590909091,855595.2180493244,49950.0,49950.0,49950.0,49950.0,49950.0,52500.0,185500.0
L7,S,61,112137.2131147541,49584.56357177931,62500.0,69e3,78e3,8e4,82500.0,105e3,137e3
L7,T,299,93593.42474916388,45151.02958918301,35e3,45e3,5e4,57e3,62e3,9e4,115e3
L75,O,1,395e3,NA,395e3,395e3,395e3,395e3,395e3,395e3,395e3
L8,D,18,200308.05555555556,115638.2521453521,119000.00000000001,130096.5,134295.0,136995.0,136995.0,150045.0,216248.75
L8,F,510,84686.12549019608,46969.73560527052,42085.0,5e4,57175.0,59805.0,59805.0,64950.0,95750.0
L8,O,25,1348719.68,4316911.087572705,35400.0,53000.00000000001,66800.0,73600.0,85e3,23e4,678796.0
L8,S,66,126920.39393939394,54526.89875588684,62500.0,81622.5,94021.25,97846.0,99961.25,117750.0,129983.75
L8,T,317,119647.41324921136,132711.884003872,36800.0,42500.0,48799.6,53600.0,56600.0,77500.0,107e3
L9,D,108,168413.28703703705,23191.55512352894,121100.0,141400.0,15e4,155e3,159496.25,173450.0,181950.0
L9,F,50,56751.96,19727.695651359103,30450.0,32900.0,34350.0,38999.200000000004,4e4,58725.0,67500.0
L9,O,21,317514.90476190473,320397.7011090911,4e4,59e3,61e3,69e3,8e4,163500.0,456e3
L9,S,284,123457.84154929577,43395.80950653478,65150.0,76150.0,85e3,91e3,95e3,12e4,149961.25
L9,T,426,81974.45070422535,27367.28158932358,42625.0,48500.0,55e3,58e3,61e3,8e4,1e5
LA1,D,275,279665.55272727273,88690.30182422131,165e3,18e4,19e4,204000.00000000003,225e3,276995.0,319995.0
LA1,F,382,135144.37696335078,68551.74380504969,55e3,64e3,70454.0,72100.0,82e3,124950.0,17e4
LA1,O,37,715436.1081081082,900070.8536231646,39700.0,57980.0,71800.0,86e3,17e4,444e3,85e4
LA1,S,521,165727.76199616122,57000.161961350306,93e3,106e3,114e3,12e4,127e3,158e3,195e3
LA1,T,877,143820.66704675028,64558.95420951657,75e3,87e3,93e3,97500.0,105e3,125e3,164e3
LA10,D,40,369952.5,149906.9129749936,218750.0,225e3,229250.0,248200.0,249750.0,341e3,448750.0
LA10,F,6,120083.33333333333,29124.58869523597,90875.0,92250.0,93625.0,95e3,96250.0,115e3,145750.0
LA10,O,6,199250.0,185019.9313587593,12250.0,21500.0,30750.0,4e4,67500.0,156250.0,314375.0
LA10,S,40,224200.0,58898.19552327079,139125.0,16e4,163400.0,175800.0,179375.0,22e4,267500.0
LA10,T,33,186431.81818181818,63102.82013579828,105200.0,126200.0,133400.0,137e3,147e3,18e4,22e4
LA11,D,171,298324.3450292398,96949.53269069927,173e3,19e4,2e5,227500.0,237750.0,28e4,355e3
LA11,F,106,141578.77358490566,75724.8672586405,47125.0,59625.0,68750.0,75e3,81500.0,133250.0,178750.0
LA11,O,15,306060.0,305926.5266600556,2e4,40000.000000000015,70500.0,74e3,86500.0,14e4,413750.0
LA11,S,114,230308.78070175438,86293.55451845379,133250.0,151300.0,157950.0,165600.0,171250.0,205e3,262600.0
LA11,T,86,200760.40697674418,96250.34473342425,95e3,99e3,11e4,122e3,132312.5,172e3,251250.0
LA12,D,207,331417.4009661836,197594.28076662103,163600.0,18e4,197250.0,210400.0,225e3,277500.0,39e4
LA12,F,52,141359.61538461538,71979.73437456881,79800.0,85150.0,106249.99999999999,111e3,115e3,129e3,140500.0
LA12,O,26,566940.3846153846,1154599.1661195005,64750.0,102500.0,147e3,16e4,165e3,286250.0,493750.0
LA12,S,188,193502.96808510637,71831.84757160139,116155.0,124950.0,132500.0,138400.0,142750.0,17e4,225500.0
LA12,T,304,158246.7072368421,60285.642779163005,87224.99999999999,1e5,105202.5,109600.0,117e3,145e3,182125.0
LA13,D,144,238695.13888888888,66233.54455075462,16e4,166e3,172225.0,18e4,185e3,233e3,275500.0
LA13,F,16,108968.75,43066.40947420623,47e3,54500.0,56875.0,58e3,71875.0,118750.0,135500.0
LA13,O,6,166833.33333333334,124520.5471665888,46250.0,55500.0,64750.0,74e3,75750.0,135e3,249750.0
LA13,S,255,169061.85882352942,55714.7504516836,97400.0,109100.0,116100.0,124990.0,132500.0,16e4,193975.0
LA13,T,292,101907.56849315068,48309.72163600776,46237.5,53150.00000000001,6e4,65500.0,7e4,89e3,122625.0
LA14,D,84,223151.19047619047,73763.22792385386,150150.0,157535.0,165e3,167480.0,175e3,200475.0,25e4
LA14,F,58,46618.362068965514,24691.129708970442,23400.0,25e3,27547.25,28e3,28687.5,36e3,59625.0
LA14,O,51,294407.90196078434,514433.5636390479,29250.0,4e4,57250.0,62682.0,70500.0,14e4,234020.0
LA14,S,411,151243.12408759125,47957.37998586824,84e3,97950.0,108e3,116500.0,124250.0,144e3,173e3
LA14,T,1024,83025.9970703125,38311.475064474085,39995.600000000006,44e3,48224.99999999999,52e3,55e3,77e3,96125.0
LA15,D,29,205194.8275862069,55274.6282290715,129050.0,144e3,147e3,167e3,18e4,199950.0,24e4
LA15,F,8,66062.5,23213.969778069903,41750.0,43500.0,45250.0,47e3,48750.0,60750.0,79250.0
LA15,O,2,174500.0,99702.0561473032,111050.00000000001,118100.0,125150.0,132200.0,139250.0,174500.0,209750.0
LA15,S,76,152861.18421052632,43361.824683842366,101750.0,111e3,116e3,12e4,124500.0,145e3,165e3
LA15,T,188,101043.07978723405,36834.48476499557,55e3,66050.0,73037.5,78200.0,80750.0,94975.0,115e3
LA16,D,45,261475.55555555556,83717.6366385449,183200.0,195e3,203e3,214e3,218e3,235e3,26e4
LA16,O,1,1e3,NA,1e3,1e3,1e3,1e3,1e3,1e3,1e3
LA16,S,30,154111.66666666666,25035.928263657184,108975.0,119750.0,132100.0,139200.0,144125.0,153500.0,167250.0
LA16,T,55,100445.45454545454,45441.77519265651,54070.0,57600.0,62300.0,69600.0,7e4,88e3,118500.0
LA17,D,15,232900.0,76571.20868838365,139700.0,161600.0,186500.0,197e3,2e5,217500.0,247500.0
LA17,O,3,38e4,252388.58928247925,215e3,22e4,225e3,23e4,235e3,26e4,465e3
LA17,S,8,192687.5,59001.77812090557,141750.0,143500.0,145250.0,147e3,148750.0,179250.0,208250.0
LA17,T,7,167285.7142857143,41376.17787130773,126e3,132e3,138e3,14e4,14e4,155e3,191750.0
LA18,D,50,213559.0,82010.97219399415,125e3,134500.0,138700.0,147200.0,16e4,195e3,248e3
LA18,F,1,78e3,NA,78e3,78e3,78e3,78e3,78e3,78e3,78e3
LA18,O,5,150200.0,285952.26874427835,3699.9999999999995,5899.999999999999,8100.000000000001,10300.0,12500.0,14500.0,62500.0
LA18,S,66,126090.15151515152,37848.821970995006,75e3,8e4,84250.0,93e3,103125.0,127250.0,152875.0
LA18,T,153,78902.22222222222,36250.86566974029,34600.0,39599.0,44560.0,52e3,57e3,74e3,92500.0
LA19,D,7,234707.14285714287,41613.103190495865,179500.0,184e3,188500.0,198e3,21e4,249e3,249975.0
LA19,O,1,37e3,NA,37e3,37e3,37e3,37e3,37e3,37e3,37e3
LA19,S,4,208737.5,108729.98187405962,98500.0,112e3,125500.0,139e3,152500.0,202475.0,258712.5
LA19,T,12,109083.33333333333,38506.68969822194,70500.0,75250.0,76625.0,78e3,79375.0,93e3,140625.0
LA2,D,215,320462.66976744187,119693.02709188395,182800.0,195e3,21e4,222300.0,230500.0,285e3,395e3
LA2,F,57,147488.24561403508,70156.50985787848,88500.0,96200.0,104400.0,107600.0,111e3,135e3,155e3
LA2,O,28,487978.4285714286,439711.2165108359,108750.0,142500.0,187625.0,194e3,237500.0,355e3,583750.0
LA2,S,219,202623.99543378994,85977.88634851808,118600.0,127e3,135e3,140600.0,145e3,182e3,226e3
LA2,T,183,177823.15300546447,84792.39116080916,83650.0,87733.59999999999,102900.0,113800.0,125997.5,152e3,224500.0
LA20,D,13,290803.8461538461,86435.49247256223,188e3,195600.0,212400.0,223800.0,232500.0,276100.0,319500.0
LA20,O,6,497750.0,377963.4572283411,244375.0,263750.0,283125.0,302500.0,316625.0,364500.0,452500.0
LA20,S,8,275693.75,73571.05621438366,171125.0,212250.00000000003,247525.0,247700.0,247875.0,275e3,323762.5
LA20,T,15,177480.0,59612.12963818689,93350.0,95300.0,101020.0,122160.0,144100.0,175e3,211250.0
LA21,D,8,451562.5,184637.37384784417,291625.0,308250.0,323875.0,333500.0,343125.0,387500.0,497500.0
LA21,F,5,130550.0,27251.37611204249,102350.0,102700.0,103050.0,103400.0,103750.0,137e3,145e3
LA21,O,2,323350.0,68377.22574073914,279835.0,284670.0,289505.0,294340.0,299175.0,323350.0,347525.0
LA21,S,10,274e3,136601.6105322335,117250.0,119500.0,132250.0,148e3,167500.0,255e3,345e3
LA21,T,9,279793.3333333333,64229.1847605121,2e5,2e5,202e3,206e3,21e4,279e3,325e3
LA22,D,69,558659.8550724637,266608.4186234381,233000.00000000003,335400.0,375e3,399e3,42e4,495e3,63e4
LA22,F,77,264266.3766233766,105989.58541775389,130600.0,140700.0,156e3,170000.00000000006,187e3,246e3,305e3
LA22,O,16,593681.6875,458982.6310220927,3875.0,102500.0,2e5,2e5,207500.0,53e4,902500.0
LA22,S,33,431636.36363636365,151313.99848118363,244e3,256e3,261600.0,299500.0,325e3,405e3,542500.0
LA22,T,75,320413.32,133967.9683223184,174400.0,184e3,192750.0,217e3,23e4,291500.0,362500.0
LA23,D,95,584422.747368421,403631.1314995616,241600.0,272e3,31e4,333e3,351750.0,47e4,695e3
LA23,F,93,195294.62365591398,111414.31135688342,90600.0,105600.0,12e4,125e3,13e4,169e3,206e3
LA23,O,28,424767.85714285716,318907.90154731536,19150.000000000004,39400.0,64874.99999999999,11e4,125e3,397500.0,650875.0
LA23,S,57,286788.15789473685,129752.20990628217,65745.0,169e3,183800.0,190500.0,202500.0,26e4,32e4
LA23,T,114,260802.8947368421,131439.18679608888,139125.0,165e3,181900.0,195e3,198125.0,237500.0,28e4
LA3,D,211,197506.59241706162,73104.7051951595,125e3,144500.0,152500.0,16e4,160375.0,18e4,209972.5
LA3,F,111,80579.86486486487,31921.08097579702,35500.0,42e3,50500.0,56e3,61750.0,77e3,93450.0
LA3,O,24,426552.5833333333,664331.9294373805,18e3,23100.000000000004,40624.99999999999,57100.000000000015,87875.0,143750.0,532750.0
LA3,S,388,134719.96134020618,40072.084109380994,83700.0,95e3,101012.5,105e3,108375.0,126500.0,149962.5
LA3,T,233,105891.2017167382,40325.9304793304,55e3,63500.0,69760.0,74200.0,79e3,97500.0,13e4
LA4,D,80,219764.6875,74773.58955220327,127400.0,137700.0,149550.0,16e4,163e3,211250.0,263125.0
LA4,F,191,93244.76439790576,49368.08951051158,33500.0,42e3,52500.0,59950.0,64e3,85e3,109500.0
LA4,O,20,372697.3,669061.531824131,14750.0,28500.000000000007,34250.0,38200.00000000001,39712.5,99e3,215750.0
LA4,S,482,146246.2572614108,42336.873229619974,92500.0,100150.0,107830.0,112e3,118e3,137750.0,167987.5
LA4,T,236,100696.20762711864,34418.014557621165,56875.0,63500.0,7e4,73e3,78e3,95e3,115e3
LA5,D,244,311063.90983606555,144023.855268791,163725.0,183075.0,191675.0,208800.0,22e4,284975.0,345e3
LA5,F,46,183260.86956521738,105897.77508576817,86e3,97500.0,101125.0,108e3,110250.0,155e3,208e3
LA5,O,14,732213.4285714285,776376.6220434824,154250.0,180500.0,203250.0,217e3,256250.0,392500.0,641250.0
LA5,S,195,195274.10256410256,74111.20463995509,110700.0,124400.0,138e3,145e3,15e4,177500.0,22e4
LA5,T,135,143540.0,67813.52994265659,79685.0,85e3,98e3,104700.0,109500.0,124050.0,154500.0
LA6,D,166,345792.7048192771,162538.47559636805,176e3,2e5,215e3,23e4,25e4,299750.0,395e3
LA6,F,37,196447.7027027027,148856.3211091795,80400.0,89870.0,105799.99999999999,126600.0,137e3,17e4,204e3
LA6,O,21,326643.5714285714,448467.335405219,65e3,75e3,1e5,1e5,11e4,207019.0,337500.0
LA6,S,97,228021.90721649484,96715.52231136452,134600.0,142950.0,157200.0,160400.0,166500.0,205e3,265e3
LA6,T,144,214265.05555555556,104071.85290537366,115300.0,125150.0,131175.0,139552.0,147375.0,185e3,243125.0
LA7,D,57,318640.1403508772,96578.01848976049,208200.0,21e4,215e3,230400.0,24e4,293e3,398500.0
LA7,F,10,132695.0,48308.69745708323,83872.5,84795.0,88850.0,93800.0,99500.0,123750.0,153875.0
LA7,O,6,22e4,136526.92042231085,89250.0,103500.0,117750.0,132e3,134e3,177500.0,292250.0
LA7,S,44,232953.4090909091,105085.09973246559,121600.0,132050.0,148900.0,15e4,157750.0,198775.0,295e3
LA7,T,37,174817.56756756757,60479.81322563594,121600.0,124e3,126850.0,127600.0,13e4,15e4,192e3
LA8,D,114,383130.1140350877,179370.31257869795,186475.0,210600.0,219900.0,231200.0,248500.0,342500.0,45e4
LA8,F,10,213632.1,88644.03565628841,104069.25,117103.5,126825.0,135600.0,149571.5,182500.0,295e3
LA8,O,10,750100.0,735209.9397828864,311250.0,322500.0,328500.0,333e3,345e3,525e3,763500.0
LA8,S,51,270412.7450980392,84154.09071645731,165625.0,183e3,192e3,202500.0,212e3,249950.0,323500.0
LA8,T,56,239826.01785714287,95343.02500502471,138e3,141e3,15e4,167e3,176750.0,214e3,281e3
LA9,D,244,318603.09016393445,94017.4348084819,199950.0,216600.0,230225.0,239e3,249950.0,308660.0,373487.5
LA9,F,268,154105.83955223882,77564.58992446355,62175.0,76050.0,89952.5,98e3,103637.5,131e3,178e3
LA9,O,37,783046.9189189189,2067149.7079186977,4e4,69e3,86e3,96575.4,115e3,25e4,35e4
LA9,S,355,202922.6676056338,66513.4464004835,12e4,132300.0,143e3,153800.0,16e4,19e4,235475.0
LA9,T,446,174538.76457399104,61008.372691746255,95e3,12e4,125e3,131e3,137125.0,16e4,195e3
LD1,D,188,217536.43085106384,87798.73052284411,116025.0,13e4,135250.0,15e4,159337.5,199975.0,26e4
LD1,F,40,55828.75,21037.204185345006,29850.0,31450.0,32e3,35e3,36750.0,54500.0,75250.0
LD1,O,12,213083.33333333334,107467.29594146163,111500.0,126e3,131500.0,14e4,153750.0,169750.0,251e3
LD1,S,104,139937.9326923077,35537.12702088251,89800.0,95e3,100225.0,11e4,118750.0,14e4,156875.0
LD1,T,38,107302.63157894737,31714.42238922568,73125.0,78e3,81650.0,84700.0,88e3,1e5,121125.0
LD2,D,77,244118.76623376625,100763.12742005853,125e3,16e4,17e4,175240.0,179995.0,22e4,27e4
LD2,F,5,76300.0,21844.907873461038,49200.0,54400.0,59600.0,64800.0,7e4,75e3,92500.0
LD2,O,7,244714.2857142857,261080.90335227145,14400.0,16800.0,19200.0,39000.000000000015,67500.0,15e4,340500.0
LD2,S,36,156236.77777777778,52675.755760317625,74507.25,102250.0,120250.0,125550.0,129250.0,145500.0,180875.0
LD2,T,34,109436.85294117648,32336.451208122613,68950.0,72800.0,74925.0,75600.0,90500.0,109500.0,127687.5
LD3,D,211,273781.7345971564,98565.89225273034,153750.0,175e3,19e4,2e5,212e3,253371.0,317500.0
LD3,F,19,106526.31578947368,48059.99540048601,68900.0,82200.0,85e3,85600.0,86500.0,9e4,95e3
LD3,O,27,349931.14814814815,253555.2294475663,101500.0,105e3,123e3,135400.0,138500.0,271e3,498750.0
LD3,S,138,182428.51449275363,63971.30315532348,107275.0,121750.0,132e3,14e4,148e3,171250.0,199500.0
LD3,T,153,154079.0522875817,55399.613983524854,85e3,93400.0,1e5,107e3,118e3,14e4,183e3
LD4,D,10,241050.0,94662.6906442026,148500.0,161999.99999999997,166750.0,169e3,18e4,231250.0,265750.0
LD4,O,1,44e4,NA,44e4,44e4,44e4,44e4,44e4,44e4,44e4
LD4,S,7,120642.85714285714,21889.332039668483,94250.0,101e3,107750.0,110500.0,111250.0,117e3,13e4
LD4,T,7,126663.57142857143,28354.405112534354,91750.0,98500.0,105250.0,107600.0,107750.0,126645.0,147250.0
LD5,D,18,242178.11111111112,69749.23209013414,167e3,17e4,176050.0,182600.0,187500.0,227500.0,272426.5
LD5,F,1,65e3,NA,65e3,65e3,65e3,65e3,65e3,65e3,65e3
LD5,O,1,102e4,NA,102e4,102e4,102e4,102e4,102e4,102e4,102e4
LD5,S,2,140250.0,20859.650045003153,126975.0,128450.0,129925.0,131400.0,132875.0,140250.0,147625.0
LD5,T,4,108750.0,40592.48698958959,67475.0,71450.0,75425.0,79400.0,83375.0,107500.0,132875.0
LD6,D,44,204282.95454545456,69087.05827649786,114150.0,135585.0,14e4,144600.0,158e3,187500.0,240500.0
LD6,F,1,56e3,NA,56e3,56e3,56e3,56e3,56e3,56e3,56e3
LD6,O,4,169441.5,43244.008513704335,122750.0,128e3,133250.0,138500.0,143750.0,172570.5,198262.0
LD6,S,11,139177.27272727274,73259.50915627391,77500.0,85e3,88e3,91e3,105500.0,125e3,137475.0
